2022-12-24,2022-12-25,Saturday,1,dupe,Metro: Last Light Redux,
2022-12-23,2022-12-24,Friday,1,,Encased: A Sci-Fi Post-Apocalyptic RPG,
2022-12-22,2022-12-23,Thursday,1,,Fallout® Classic Collection,Fallout: A Post Nuclear Role Playing Game
,,,,,,Fallout 2: A Post Nuclear Role Playing Game
,,,,,,Fallout Tactics: Brotherhood of Steel
2022-12-21,2022-12-22,Wednesday,1,,LEGO Builder's Journey,
2022-12-20,2022-12-21,Tuesday,1,dupe,Wolfenstein: The New Order,
2022-12-19,2022-12-20,Monday,1,,Them's Fightin' Herds,
2022-12-18,2022-12-19,Sunday,1,,Sable,
2022-12-17,2022-12-18,Saturday,1,dupe,Costume Quest 2,
2022-12-16,2022-12-17,Friday,1,dupe,Horizon Chase Turbo,
2022-12-15,2022-12-16,Thursday,1,,Bloons TD 6,
2022-12-08,2022-12-15,Thursday,7,,Saints Row IV: Re-Elected ,
,,,,,Wildcat Gun Machine,
2022-12-01,2022-12-08,Thursday,7,,Fort Triumph,
,,,,,RPG in a Box,
2022-11-24,2022-12-01,Thursday,7,,STAR WARS: Squadrons,
2022-11-17,2022-11-24,Thursday,7,,Dark Deity,
,,,,,Evil Dead: The Game,
,,,,pack,Rumbleverse - Epic Cheerleader Pack,
2022-11-10,2022-11-17,Thursday,7,,Alba - A Wildlife Adventure,
,,,,dupe,Shadow Tactics: Blades of the Shogun,
2022-11-03,2022-11-10,Thursday,7,,Filament,
,,,,dupe,Rising Storm 2: Vietnam,
2022-10-27,2022-11-03,Thursday,7,,Saturnalia,
,,,,,"Warhammer 40,000: Mechanicus",
2022-10-20,2022-10-27,Thursday,7,,Evoland Legendary Edition,
,,,,,Fallout 3: Game of the Year Edition,
2022-10-13,2022-10-20,Thursday,7,,Darkwood,
,,,,,ToeJam & Earl: Back in the Groove!,
2022-10-06,2022-10-13,Thursday,7,,Rising Hell,
,,,,,Slain: Back From Hell,
2022-09-29,2022-10-06,Thursday,7,,Runbow,
,,,,,The Drone Racing League Simulator,
2022-09-22,2022-09-29,Thursday,7,dupe,ARK: Survival Evolved,
,,,,,Gloomhaven,
2022-09-15,2022-09-22,Thursday,7,,Spirit of the North,
,,,,,The Captain,
2022-09-08,2022-09-15,Thursday,7,,Hundred Days: Winemaking Simulator,
,,,,pack,Realm Royale Reforged - Epic Launch Bundle,
2022-09-01,2022-09-08,Thursday,7,free,Knockout City,
,,,,dupe,Shadow of the Tomb Raider: Definitive Edition,
,,,,,Submerged: Hidden Depths,
2022-08-25,2022-09-01,Thursday,7,,Ring of Pain,
2022-08-23,2022-08-30,Tuesday,7,pack2,Destiny 2: Bungie 30th Anniversary Pack,
2022-08-18,2022-08-25,Thursday,7,,DOOM 64,
,,,,pack,Rumbleverse - Boom Boxer Content Pack,
2022-08-11,2022-08-18,Thursday,7,,"Cook, Serve, Delicious! 3?!",
2022-08-04,2022-08-11,Thursday,7,,Unrailed!,
2022-07-28,2022-08-04,Thursday,7,,Lawn Mowing Simulator,
2022-07-21,2022-07-28,Thursday,7,pack,Shop Titans - Exclusive Package,
,,,,,Tannenberg,
2022-07-14,2022-07-21,Thursday,7,pack,Idle Champions of the Forgotten Realms - Gladiators of the Black Pits Pack,
,,,,,Wonder Boy: The Dragon's Trap,
2022-07-07,2022-07-14,Thursday,7,,Ancient Enemy,
,,,,dupe,Killing Floor 2,
2022-06-30,2022-07-07,Thursday,7,,Geneforge 1 - Mutagen,
,,,,,Hood: Outlaws & Legends,
,,,,,Iratus: Lord of the Dead,
2022-06-23,2022-06-30,Thursday,7,,A Game Of Thrones: The Board Game Digital Edition,
,,,,,Car Mechanic Simulator 2018,
2022-06-16,2022-06-23,Thursday,7,,Supraland,
2022-06-09,2022-06-16,Thursday,7,,Maneater,
2022-06-02,2022-06-09,Thursday,7,,Wolfenstein: The New Order,
2022-05-26,2022-06-02,Thursday,7,,BioShock: The Collection,BioShock Remastered
,,,,,,BioShock 2 Remastered
,,,,,,BioShock Infinite: The Complete Edition
2022-05-19,2022-05-26,Thursday,7,,Borderlands 3,
2022-05-12,2022-05-19,Thursday,7,dupe,Prey Digital Deluxe,
,,,,dupe,Jotun: Valhalla Edition,
,,,,,Redout: Enhanced Edition,
2022-05-05,2022-05-12,Thursday,7,,Terraforming Mars,
2022-04-28,2022-05-05,Thursday,7,,Just Die Already,
,,,,,Paradigm,
2022-04-21,2022-04-28,Thursday,7,,Amnesia: Rebirth,
,,,,,Riverbond,
2022-04-14,2022-04-21,Thursday,7,,Insurmountable,
,,,,,XCOM 2,
2022-04-07,2022-04-14,Thursday,7,,Rogue Legacy,
,,,,dupe,The Vanishing of Ethan Carter,
2022-03-31,2022-04-07,Thursday,7,dupe,City of Brass,
,,,,,Total War: WARHAMMER,
2022-03-24,2022-03-31,Thursday,7,,DEMON'S TILT,
2022-03-17,2022-03-24,Thursday,7,,In Sound Mind,
2022-03-10,2022-03-17,Thursday,7,dupe,Cities: Skylines,
2022-03-03,2022-03-10,Thursday,7,,Black Widow: Recharged,
,,,,,Centipede: Recharged,
,,,,pack,Dauntless - Epic Slayer Kit,
2022-02-24,2022-03-03,Thursday,7,,Cris Tales,
2022-02-17,2022-02-24,Thursday,7,,Brothers: A Tale of Two Sons,
2022-02-10,2022-02-17,Thursday,7,,Windbound,
2022-02-03,2022-02-10,Thursday,7,dupe,Yooka-Laylee and the Impossible Lair,
2022-01-27,2022-02-03,Thursday,7,,DAEMON X MACHINA,
2022-01-20,2022-01-27,Thursday,7,,Relicta,
2022-01-13,2022-01-20,Thursday,7,dupe,Galactic Civilizations III,
2022-01-06,2022-01-13,Thursday,7,,Gods Will Fall,
2021-12-30,2022-01-06,Thursday,7,,Tomb Raider Trilogy,Tomb Raider GAME OF THE YEAR EDITION
,,,,,,Rise of the Tomb Raider: 20 Year Celebration
,,,,,,Shadow of the Tomb Raider: Definitive Edition
2021-12-29,2021-12-30,Wednesday,1,,Salt and Sanctuary,
2021-12-28,2021-12-29,Tuesday,1,,Moving Out,
2021-12-27,2021-12-28,Monday,1,,Mages of Mystralia,
2021-12-26,2021-12-27,Sunday,1,dupe,Control,
2021-12-25,2021-12-26,Saturday,1,,Prey Digital Deluxe,
2021-12-24,2021-12-25,Friday,1,,Pathfinder: Kingmaker - Enhanced Plus Edition,
2021-12-23,2021-12-24,Thursday,1,,Vampyr,
2021-12-22,2021-12-23,Wednesday,1,dupe,Mutant Year Zero: Road to Eden,
2021-12-21,2021-12-22,Tuesday,1,,Second Extinction,
2021-12-20,2021-12-21,Monday,1,,Loop Hero,
2021-12-19,2021-12-20,Sunday,1,,The Vanishing of Ethan Carter,
2021-12-18,2021-12-19,Saturday,1,dupe,Remnant: From the Ashes,
2021-12-17,2021-12-18,Friday,1,,Neon Abyss,
2021-12-16,2021-12-17,Thursday,1,,Shenmue III,
2021-12-09,2021-12-16,Thursday,7,,Godfall: Challenger Edition,
,,,,,Prison Architect,
2021-12-02,2021-12-09,Thursday,7,,Dead by Daylight,
,,,,,while True: learn(),
2021-11-25,2021-12-02,Thursday,7,pack,Antstream - Epic Welcome Pack,
,,,,,theHunter: Call of the Wild,
2021-11-18,2021-11-25,Thursday,7,,Guild of Dungeoneering Ultimate Edition,
,,,,,KID A MNESIA EXHIBITION,
,,,,,Never Alone (Kisima Ingitchuna),
2021-11-11,2021-11-18,Thursday,7,pack,Rogue Company - Season Four Epic Pack,
2021-11-09,2021-11-16,Tuesday,7,other,Tiny Tina's Assault on Dragon Keep: A Wonderlands One-shot Adventure,
2021-11-04,2021-11-11,Thursday,7,,Aven Colony,
2021-10-28,2021-11-04,Thursday,7,,DARQ: Complete Edition,
2021-10-21,2021-10-28,Thursday,7,,Among the Sleep Enhanced Edition,
2021-10-14,2021-10-21,Thursday,7,pack,Paladins - Epic Pack,
,,,,,Stubbs the Zombie in Rebel Without a Pulse,
2021-10-07,2021-10-14,Thursday,7,,PC Building Simulator,
2021-10-05,2021-10-11,Tuesday,6,pack2,Tom Clancy’s Ghost Recon Wildlands - Fallen Ghosts,
2021-09-30,2021-10-07,Thursday,7,,Europa Universalis IV,
2021-09-28,2021-09-29,Tuesday,1,other,2064: Read Only Memories,
2021-09-23,2021-09-30,Thursday,7,dupe,The Escapists,
2021-09-16,2021-09-23,Thursday,7,,Speed Brawl,
,,,,,Tharsis,
2021-09-09,2021-09-16,Thursday,7,,Nioh: The Complete Edition,
,,,,,Sheltered,
2021-09-02,2021-09-09,Thursday,7,,Yoku's Island Express,
2021-08-26,2021-09-02,Thursday,7,,Automachef,
2021-08-25,2021-09-02,Wednesday,8,other,Saints Row: The Third - Remastered,
2021-08-19,2021-08-26,Thursday,7,,Void Bastards,
,,,,,Yooka-Laylee,
2021-08-12,2021-08-19,Thursday,7,dupe,Rebel Galaxy,
2021-08-05,2021-08-12,Thursday,7,,A Plague Tale: Innocence,
,,,,dupe,Minit,
2021-07-29,2021-08-05,Thursday,7,,MOTHERGUNSHIP,
,,,,,Train Sim World 2,
2021-07-22,2021-07-29,Thursday,7,dupe,Defense Grid: The Awakening,
,,,,,Verdun,
2021-07-15,2021-07-22,Thursday,7,,Obduction,
,,,,dupe,Offworld Trading Company,
2021-07-08,2021-07-15,Thursday,7,,Bridge Constructor: The Walking Dead,
,,,,,Ironcast,
2021-07-01,2021-07-08,Thursday,7,,The Spectrum Retreat,
2021-06-24,2021-07-01,Thursday,7,,Horizon Chase Turbo,
,,,,,Sonic Mania,
2021-06-17,2021-06-24,Thursday,7,,Hell is Other Demons,
,,,,,Overcooked! 2,
2021-06-10,2021-06-17,Thursday,7,,Control,
2021-06-03,2021-06-10,Thursday,7,,Frostpunk,
2021-05-27,2021-06-03,Thursday,7,,Among Us,
2021-05-20,2021-05-27,Thursday,7,,NBA 2K21,
2021-05-13,2021-05-20,Thursday,7,,The Lion's Song,
2021-05-06,2021-05-13,Thursday,7,,Pine,
,,,,pack,World of Warships Exclusive Starter Pack,
2021-04-29,2021-05-06,Thursday,7,pack,Idle Champions of the Forgotten Realms - Epic Champions of Renown Pack,
2021-04-22,2021-04-29,Thursday,7,pack2,Alien: Isolation - Last Survivor,
2021-04-22,2021-04-29,Thursday,7,dupe,Alien: Isolation,
,,,,,Hand of Fate 2,
2021-04-15,2021-04-22,Thursday,7,,Deponia: The Complete Journey,
,,,,,Ken Follett's The Pillars of the Earth,
,,,,,The First Tree,
2021-04-08,2021-04-15,Thursday,7,free,3 out of 10: Season Two,
2021-04-01,2021-04-08,Thursday,7,,Tales of the Neon Sea,
2021-03-25,2021-04-01,Thursday,7,,Creature in the Well,
2021-03-18,2021-03-25,Thursday,7,,The Fall,
2021-03-11,2021-03-18,Thursday,7,dupe,Surviving Mars,
2021-03-04,2021-03-11,Thursday,7,,Wargame: Red Dragon,
2021-02-25,2021-03-04,Thursday,7,,Sunless Sea,
2021-02-18,2021-02-25,Thursday,7,,Absolute Drift,
,,,,,RAGE 2,
2021-02-11,2021-02-18,Thursday,7,,Halcyon 6: Starbase Commander,
2021-02-04,2021-02-11,Thursday,7,dupe,For The King,
,,,,,Metro: Last Light Redux,
2021-01-28,2021-02-04,Thursday,7,,Dandara: Trials of Fear Edition ,
2021-01-21,2021-01-28,Thursday,7,,Galactic Civilizations III,
2021-01-14,2021-01-21,Thursday,7,,STAR WARS Battlefront II: Celebration Edition,
2021-01-07,2021-01-14,Thursday,7,,Crying Suns,
2020-12-31,2021-01-07,Thursday,7,,Jurassic World Evolution,
2020-12-30,2020-12-31,Wednesday,1,dupe,Torchlight II,
2020-12-29,2020-12-30,Tuesday,1,,Solitairica,
2020-12-28,2020-12-29,Monday,1,,Stranded Deep,
2020-12-27,2020-12-28,Sunday,1,,Night in the Woods,
2020-12-26,2020-12-27,Saturday,1,,My Time At Portia,
2020-12-25,2020-12-26,Friday,1,,Darkest Dungeon,
2020-12-24,2020-12-25,Thursday,1,dupe,INSIDE,
2020-12-23,2020-12-24,Wednesday,1,,Tropico 5,
2020-12-22,2020-12-23,Tuesday,1,dupe,Metro 2033 Redux,
2020-12-21,2020-12-22,Monday,1,,Alien: Isolation,
2020-12-20,2020-12-21,Sunday,1,,Defense Grid: The Awakening,
2020-12-19,2020-12-20,Saturday,1,,The Long Dark,
2020-12-18,2020-12-19,Friday,1,,Oddworld: New 'n' Tasty,
2020-12-17,2020-12-18,Thursday,1,,Cities: Skylines,
2020-12-10,2020-12-17,Thursday,7,,Pillars of Eternity: Definitive Edition,
,,,,,Tyranny: Gold Edition,
2020-12-03,2020-12-10,Thursday,7,,Cave Story+,
2020-11-26,2020-12-03,Thursday,7,,MudRunner,
2020-11-19,2020-11-26,Thursday,7,,Elite Dangerous,
,,,,,The World Next Door,
2020-11-12,2020-11-19,Thursday,7,,The Textorcist: The Story of Ray Bibbia,
2020-11-05,2020-11-12,Thursday,7,,Dungeons 3,
2020-10-29,2020-11-05,Thursday,7,,Blair Witch,
,,,,,Ghostbusters: The Video Game Remastered,
2020-10-22,2020-10-29,Thursday,7,,Costume Quest 2,
,,,,,Layers of Fear 2,
2020-10-15,2020-10-22,Thursday,7,,Amnesia: A Machine for Pigs,
,,,,dupe,Kingdom: New Lands,
2020-10-08,2020-10-15,Thursday,7,dupe,ABZÛ,
,,,,,Rising Storm 2: Vietnam,
2020-10-01,2020-10-08,Thursday,7,,Pikuniku,
2020-09-24,2020-10-01,Thursday,7,,RollerCoaster Tycoon 3: Complete Edition,
2020-09-17,2020-09-24,Thursday,7,,Football Manager 2020,
,,,,,Stick it to The Man!,
,,,,,Watch_Dogs 2,
2020-09-10,2020-09-17,Thursday,7,,Railway Empire,
,,,,,Where the Water Tastes Like Wine,
2020-09-03,2020-09-10,Thursday,7,dupe,Into the Breach,
2020-09-01,2020-10-02,Tuesday,31,pack2,Borderlands 2 - Commander Lilith & the Fight for Sanctuary,
2020-08-27,2020-09-03,Thursday,7,free,Hitman,
,,,,,Shadowrun Collection,Shadowrun Returns
,,,,,,Shadowrun: Dragonfall - Director's Cut
,,,,,,Shadowrun: Hong Kong - Extended Edition
2020-08-20,2020-08-27,Thursday,7,,God's Trigger,
,,,,dupe,Enter the Gungeon,
2020-08-13,2020-08-20,Thursday,7,,Remnant: From The Ashes,
,,,,,The Alto Collection,
2020-08-13,2020-08-14,Thursday,1,other,A Total War Saga: Troy,
2020-08-06,2020-08-13,Thursday,7,free,"3 out of 10, EP 1: ""Welcome To Shovelworks""",
,,,,,Wilmot's Warehouse,
2020-07-30,2020-08-06,Thursday,7,,20XX,
,,,,,Barony,
,,,,,Superbrothers: Sword & Sworcery EP,
2020-07-23,2020-07-30,Thursday,7,,Next Up Hero,
,,,,,Tacoma,
2020-07-16,2020-07-23,Thursday,7,,Torchlight II,
2020-07-09,2020-07-16,Thursday,7,,Killing Floor 2,
,,,,,Lifeless Planet: Premier Edition,
,,,,,The Escapists 2,
2020-07-02,2020-07-09,Thursday,7,,Hue,
2020-06-25,2020-07-02,Thursday,7,,Aer: Memories of Old,
,,,,,Stranger Things 3: The Game,
2020-06-18,2020-06-25,Thursday,7,,Pathway,
2020-06-11,2020-06-18,Thursday,7,,Ark: Survival Evolved,
,,,,,Samurai Shodown Neogeo Collection,
2020-06-04,2020-06-11,Thursday,7,dupe,Overcooked,
2020-05-28,2021-05-28,Thursday,365,other,Sludge Life,
2020-05-28,2020-06-04,Thursday,7,,Borderlands: The Handsome Collection,Borderlands 2
,,,,,,Borderlands: The Pre-Sequel
2020-05-21,2020-05-28,Thursday,7,,Sid Meier's Civilization VI,
2020-05-14,2020-05-21,Thursday,7,,Grand Theft Auto V,
2020-05-07,2020-05-14,Thursday,7,,Death Coming,
2020-04-30,2020-05-07,Thursday,7,,Amnesia: The Dark Descent,
,,,,,Crashlands,
2020-04-23,2020-04-30,Thursday,7,,For The King,
2020-04-16,2020-04-23,Thursday,7,,Just Cause 4,
,,,,,Wheels of Aurelia,
2020-04-09,2020-04-16,Thursday,7,,Close to the Sun,
,,,,,Sherlock Holmes: Crimes and Punishments,
2020-04-02,2020-04-09,Thursday,7,,Gone Home,
,,,,,Hob,
2020-04-01,2020-04-08,Wednesday,7,other,Totally Reliable Delivery Service,
2020-03-27,2020-04-09,Friday,13,other,Drawful 2,
2020-03-26,2020-04-02,Thursday,7,,Figment,
,,,,,Tormentor❌Punisher,
,,,,,World War Z,
2020-03-19,2020-03-26,Thursday,7,,The Stanley Parable,
,,,,,Watch_Dogs,
2020-03-12,2020-03-19,Thursday,7,,A Short Hike,
,,,,,Anodyne 2: Return to Dust,
,,,,,Mutazione,
2020-03-05,2020-03-12,Thursday,7,,GoNNER,
,,,,,Offworld Trading Company,
2020-02-27,2020-03-05,Thursday,7,,InnerSpace,
2020-02-20,2020-02-27,Thursday,7,,Assassin's Creed: Syndicate,
,,,,,Faeria,
2020-02-13,2020-02-20,Thursday,7,,Aztez,
,,,,,Kingdom Come: Deliverance,
2020-02-06,2020-02-13,Thursday,7,,Carcassonne,
,,,,,Ticket to Ride,
2020-01-30,2020-02-06,Thursday,7,,Farming Simulator 19,
2020-01-23,2020-01-30,Thursday,7,,The Bridge,
2020-01-16,2020-01-23,Thursday,7,,Horace,
2020-01-09,2020-01-16,Thursday,7,,Sundered: Eldritch Edition,
2020-01-01,2020-01-09,Wednesday,8,,Darksiders Fury's Collection,Darksiders: Warmastered Edition
,,,,,,Darksiders II: Deathinitive Edition
,,,,,Steep,
2019-12-31,2020-01-01,Tuesday,1,,Yooka-Laylee and the Impossible Lair,
2019-12-30,2019-12-31,Monday,1,,Hello Neighbor,
2019-12-29,2019-12-30,Sunday,1,,The Talos Principle,
2019-12-28,2019-12-29,Saturday,1,,Shadow Tactics: Blades of the Shogun,
2019-12-27,2019-12-28,Friday,1,dupe,Hyper Light Drifter,
2019-12-26,2019-12-27,Thursday,1,,FTL: Faster Than Light,
2019-12-25,2019-12-26,Wednesday,1,,Totally Accurate Battle Simulator,
2019-12-24,2019-12-25,Tuesday,1,dupe,Celeste,
2019-12-23,2019-12-24,Monday,1,,APE OUT,
2019-12-22,2019-12-23,Sunday,1,,Little Inferno,
2019-12-21,2019-12-22,Saturday,1,,SUPERHOT,
2019-12-20,2019-12-21,Friday,1,,TowerFall Ascension ,
2019-12-19,2019-12-20,Thursday,1,,Into the Breach,
2019-12-12,2019-12-19,Thursday,7,,The Escapists,
,,,,,The Wolf Among Us,
2019-12-05,2019-12-12,Thursday,7,,Jotun: Valhalla Edition,
2019-11-29,2019-12-06,Friday,7,,Rayman Legends,
2019-11-21,2019-11-29,Thursday,8,,Bad North: Jotunn Edition,
2019-11-14,2019-11-21,Thursday,7,,The Messenger,
2019-11-07,2019-11-14,Thursday,7,,Nuclear Throne,
,,,,,RUINER,
2019-10-31,2019-11-07,Thursday,7,,Costume Quest,
,,,,,SOMA,
2019-10-24,2019-10-31,Thursday,7,,Layers of Fear: Masterpiece Edition,
,,,,,Q.U.B.E. 2,
2019-10-17,2019-10-24,Thursday,7,,>observer_,
,,,,,Alan Wake's American Nightmare,
2019-10-10,2019-10-17,Thursday,7,,Surviving Mars,
2019-10-03,2019-10-10,Thursday,7,,Minit,
2019-09-26,2019-10-03,Thursday,7,,Everything,
,,,,,Metro 2033 Redux,
2019-09-19,2019-09-26,Thursday,7,,Batman Arkham - Trilogy,Batman: Arkham Asylum Game of the Year Edition
,,,,,,Batman: Arkham City - Game of the Year Edition
,,,,,,Batman: Arkham Knight
,,,,,Lego Batman Trilogy,LEGO Batman: The Videogame
,,,,,,LEGO Batman 2: DC Super Heroes
,,,,,,LEGO Batman 3: Beyond Gotham
2019-09-12,2019-09-19,Thursday,7,,Conarium,
2019-09-05,2019-09-12,Thursday,7,,ABZÛ,
,,,,,The End Is Nigh,
2019-08-29,2019-09-05,Thursday,7,,Celeste,
,,,,,INSIDE,
2019-08-22,2019-08-29,Thursday,7,,FEZ,
2019-08-15,2019-08-22,Thursday,7,,Hyper Light Drifter,
,,,,,Mutant Year Zero: Road to Eden,
2019-08-08,2019-08-15,Thursday,7,,GNOG,
2019-08-02,2019-08-09,Friday,7,,Alan Wake,
,,,,,For Honor - Standard Edition,
2019-07-25,2019-08-01,Thursday,7,,Moonlighter,
,,,,,This War of Mine,
2019-07-18,2019-07-25,Thursday,7,,LIMBO,
2019-07-11,2019-07-18,Thursday,7,,Torchlight,
2019-07-04,2019-07-11,Thursday,7,,Overcooked,
2019-06-27,2019-07-04,Thursday,7,,Last Day of June,
2019-06-20,2019-06-27,Thursday,7,,Rebel Galaxy,
2019-06-13,2019-06-20,Thursday,7,,Enter the Gungeon,
2019-06-06,2019-06-13,Thursday,7,,Kingdom: New Lands,
2019-05-30,2019-06-06,Thursday,7,,City of Brass,
2019-05-23,2019-05-30,Thursday,7,,RiME,
2019-05-16,2019-05-30,Thursday,14,,Stories Untold,
2019-05-02,2019-05-16,Thursday,14,,World of Goo,
2019-04-18,2019-05-02,Thursday,14,,Transistor,
2019-04-04,2019-04-18,Thursday,14,,The Witness,
2019-03-21,2019-04-04,Thursday,14,,Oxenfree,
2019-03-07,2019-03-21,Thursday,14,,Slime Rancher,
2019-02-21,2019-03-07,Thursday,14,,Thimbleweed Park,
2019-02-07,2019-02-22,Thursday,15,,Axiom Verge,
2019-01-24,2019-02-07,Thursday,14,,The Jackbox Party Pack,
2019-01-10,2019-01-24,Thursday,14,,What Remains of Edith Finch,
2018-12-28,2019-01-10,Friday,13,,Super Meat Boy,
2018-12-14,2018-12-27,Friday,13,,Subnautica,
FROM,TO,DAY,DAYS,TYPE,NAME,NAME / NOTES
