FROM,TO,DAY,DAYS,TYPE,Title_gsheets,NOTES,COLOR_CATEGORY,Date,Title_wiki,Year,Game Wiki Link,Source Links,Original_Title,HLTB_Found,HLTB_Game_Name,HLTB_Main_Story,HLTB_Main_Extra,HLTB_Completionist,HLTB_All_Styles,HLTB_Review_Score,HLTB_Platforms,HLTB_Release_World,HLTB_Similarity,HLTB_Match_Score,HLTB_Query_Used
2021-05-06 00:00:00,2021-05-13 00:00:00,Thursday,7,,Pine,,FFD0E0E3,6-13 May 2021,Pine,2021.0,https://ru.wikipedia.org/w/index.php?title=Pine_(%D0%B8%D0%B3%D1%80%D0%B0)&action=edit&redlink=1,https://www.igromania.ru/news/104832/V_Epic_Games_Store_nachalas_besplatnaya_razdacha_priklyuchencheskogo_boevika_Pine.html,Pine,True,Pine,17.03,21.45,35.66,21.43,61.0,"Linux, Mac, Nintendo Switch, PC, PlayStation 4",2019.0,1.0,1.0,Pine
2021-05-06 00:00:00,2021-05-13 00:00:00,Thursday,7,pack,World of Warships Exclusive Starter Pack,,FFD0E0E3,,,,,,World of Warships Exclusive Starter Pack,False,,,,,,,,,,,
2021-04-29 00:00:00,2021-05-06 00:00:00,Thursday,7,pack,Idle Champions of the Forgotten Realms - Epic Champions of Renown Pack,,FFD0E0E3,,,,,,Idle Champions of the Forgotten Realms - Epic Champions of Renown Pack,False,,,,,,,,,,,
2021-04-22 00:00:00,2021-04-29 00:00:00,Thursday,7,pack2,Alien: Isolation - Last Survivor,,FFFFF2CC,,,,,,Alien: Isolation - Last Survivor,False,,,,,,,,,,,
2021-04-22 00:00:00,2021-04-29 00:00:00,Thursday,7,dupe,Alien: Isolation,,FFD0E0E3,21 December 2020,Alien: Isolation,2020.0,https://ru.wikipedia.org/wiki/Alien:_Isolation,https://www.igromania.ru/news/100959/V_Epic_Games_Store_v_techenie_24_chasov_otdayut_Alien_Isolation.html,Alien: Isolation,True,Alien: Isolation,18.29,22.54,34.09,20.8,83.0,"Linux, Mac, Mobile, Nintendo Switch, PC, PlayStation 3, PlayStation 4, Xbox 360, Xbox One",2014.0,1.0,1.0,Alien: Isolation
2021-04-22 00:00:00,2021-04-29 00:00:00,Thursday,7,,Hand of Fate 2,,FFD0E0E3,22-29 April 2021,Hand of Fate 2,2021.0,https://ru.wikipedia.org/wiki/Hand_of_Fate_2,https://www.igromania.ru/news/104451/V_Epic_Games_Store_besplatno_otdayut_Hand_of_Fate_2_i_Alien_Isolation.html,Hand of Fate 2,True,Hand of Fate 2,22.2,43.13,106.75,41.77,72.0,"Nintendo Switch, PC, PlayStation 4",2017.0,1.0,1.0,Hand of Fate 2
2021-04-15 00:00:00,2021-04-22 00:00:00,Thursday,7,,Deponia: The Complete Journey,,FFD0E0E3,,,,,,Deponia: The Complete Journey,True,Deponia: The Complete Journey,26.3,33.25,35.31,30.96,76.0,PC,2014.0,1.0,1.0,Deponia: The Complete Journey
2021-04-15 00:00:00,2021-04-22 00:00:00,Thursday,7,,Ken Follett's The Pillars of the Earth,,FFD0E0E3,,,,,,Ken Follett's The Pillars of the Earth,True,Ken Follett's The Pillars of the Earth,14.47,16.24,19.18,16.37,76.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2017.0,1.0,1.0,Ken Follett's The Pillars of the Earth
2021-04-15 00:00:00,2021-04-22 00:00:00,Thursday,7,,The First Tree,,FFD0E0E3,15-22 April 2021,The First Tree,2021.0,https://ru.wikipedia.org/wiki/The_First_Tree,https://www.igromania.ru/news/104222/V_Epic_Games_Store_nachalas_razdacha_srazu_pyati_igr.html,The First Tree,True,The First Tree,1.82,2.03,3.59,2.07,60.0,"Linux, Mac, Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2017.0,1.0,1.0,The First Tree
2021-04-08 00:00:00,2021-04-15 00:00:00,Thursday,7,free,3 out of 10: Season Two,,FFD0E0E3,8-15 April 2021,3 out of 10: Season Two,2021.0,https://ru.wikipedia.org/w/index.php?title=3_out_of_10:_Season_Two&action=edit&redlink=1,https://www.igromania.ru/news/104016/V_Epic_Games_Store_besplatno_otdayut_3_out_of_10_a_cherez_nedelyu_budut_srazu_3_proekta.html,3 out of 10: Season Two,True,3 out of 10: Season Two,3.49,4.39,5.58,4.13,66.0,PC,2021.0,1.0,1.0,3 out of 10: Season Two
2021-04-01 00:00:00,2021-04-08 00:00:00,Thursday,7,,Tales of the Neon Sea,,FFD0E0E3,1-8 April 2021,Tales of the Neon Sea,2021.0,https://ru.wikipedia.org/w/index.php?title=Tales_of_the_Neon_Sea&action=edit&redlink=1,https://www.igromania.ru/news/103817/V_Epic_Games_Store_besplatno_otdayut_priklyuchenie_Tales_of_the_Neon_Sea.html,Tales of the Neon Sea,True,Tales of the Neon Sea,8.94,9.84,10.35,9.71,72.0,"Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One",2019.0,1.0,1.0,Tales of the Neon Sea
2021-03-25 00:00:00,2021-04-01 00:00:00,Thursday,7,,Creature in the Well,,FFD0E0E3,25 March - 1 April 2021,Creature in the Well,2021.0,https://ru.wikipedia.org/w/index.php?title=Creature_in_the_Well&action=edit&redlink=1,https://www.igromania.ru/news/103598/V_Epic_Games_Store_besplatno_razdayut_Creature_in_the_Well.html,Creature in the Well,True,Creature in the Well,4.24,5.76,6.26,5.79,73.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2019.0,1.0,1.0,Creature in the Well
2021-03-18 00:00:00,2021-03-25 00:00:00,Thursday,7,,The Fall,,FFD0E0E3,18-25 March 2021,The Fall,2021.0,https://ru.wikipedia.org/w/index.php?title=The_Fall_(%D0%B8%D0%B3%D1%80%D0%B0)&action=edit&redlink=1,https://www.igromania.ru/news/103395/V_Epic_Games_Store_razdayut_fantasticheskoe_priklyuchenie_The_Fall.html,The Fall,True,The Fall,3.44,4.18,4.66,3.78,69.0,"PC, Nintendo Switch, PlayStation 4, Wii U, Xbox One",2014.0,1.0,1.0,The Fall
2021-03-11 00:00:00,2021-03-18 00:00:00,Thursday,7,dupe,Surviving Mars,,FFD0E0E3,10-17 October 2019,Surviving Mars,2019.0,https://ru.wikipedia.org/wiki/Surviving_Mars,https://dtf.ru/sale/74613-v-epic-games-store-nachalas-razdacha-surviving-mars,Surviving Mars,True,Surviving Mars,22.07,46.04,190.27,40.26,69.0,"Linux, Mac, PC, PlayStation 4, Xbox One",2018.0,1.0,1.0,Surviving Mars
2021-03-11 00:00:00,2021-03-18 00:00:00,Thursday,7,dupe,Surviving Mars,,FFD0E0E3,11-18 March 2021,Surviving Mars,2021.0,https://ru.wikipedia.org/wiki/Surviving_Mars,https://www.igromania.ru/news/103153/V_Epic_Games_Store_besplatno_otdayut_Surviving_Mars-vo_vtoroy_raz.html,Surviving Mars,True,Surviving Mars,22.07,46.04,190.27,40.26,69.0,"Linux, Mac, PC, PlayStation 4, Xbox One",2018.0,1.0,1.0,Surviving Mars
2021-03-04 00:00:00,2021-03-11 00:00:00,Thursday,7,,Wargame: Red Dragon,,FFD0E0E3,4-11 March 2021,Wargame: Red Dragon,2021.0,https://ru.wikipedia.org/wiki/Wargame:_Red_Dragon,https://www.igromania.ru/news/102958/V_magazine_Epic_Games_nachalas_razdacha_strategii_Wargame_Red_Dragon.html,Wargame: Red Dragon,True,Wargame: Red Dragon,49.06,88.41,0.0,67.78,75.0,PC,2014.0,1.0,1.0,Wargame: Red Dragon
2021-02-25 00:00:00,2021-03-04 00:00:00,Thursday,7,,Sunless Sea,,FFD0E0E3,25 February - 4 March 2021,Sunless Sea,2021.0,https://ru.wikipedia.org/wiki/Sunless_Sea,https://www.igromania.ru/news/102738/V_Epic_Games_Store_mozhno_besplatno_zabrat_mrachnoe_priklyuchenieSunless_Sea.html,Sunless Sea,True,Sunless Sea,21.76,61.93,123.14,58.57,71.0,"Nintendo Switch, PC",2014.0,1.0,1.0,Sunless Sea
2021-02-18 00:00:00,2021-02-25 00:00:00,Thursday,7,,Absolute Drift,,FFD0E0E3,18-25 February 2021,Absolute Drift,2021.0,https://ru.wikipedia.org/w/index.php?title=Absolute_Drift&action=edit&redlink=1,https://www.igromania.ru/news/102518/V_Epic_Games_Store_besplatno_otdayut_Rage_2_i_Absolute_Drift.html,Absolute Drift,True,Absolute Drift,2.71,4.5,9.11,5.02,65.0,"Linux, Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2015.0,1.0,1.0,Absolute Drift
2021-02-18 00:00:00,2021-02-25 00:00:00,Thursday,7,,RAGE 2,,FFD0E0E3,,,,,,RAGE 2,True,Rage 2,10.61,19.23,32.79,17.82,65.0,"Google Stadia, PC, PlayStation 4, Xbox One",2019.0,1.0,1.0,RAGE 2
2021-02-11 00:00:00,2021-02-18 00:00:00,Thursday,7,,Halcyon 6: Starbase Commander,,FFD0E0E3,,,,,,Halcyon 6: Starbase Commander,True,Halcyon 6: Starbase Commander,14.98,23.45,35.0,18.6,70.0,PC,2016.0,1.0,1.0,Halcyon 6: Starbase Commander
2021-02-04 00:00:00,2021-02-11 00:00:00,Thursday,7,dupe,For The King,,FFD0E0E3,23-30 April 2020,For the King,2020.0,https://ru.wikipedia.org/w/index.php?title=For_the_King&action=edit&redlink=1,https://www.igromania.ru/news/93051/Besplatnye_igry_v_Epic_Games_Store_For_the_King_Amnesia_i_Crashlands.html,For The King,True,For The King,11.86,34.69,75.14,23.95,72.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2017.0,1.0,1.0,For The King
2021-02-04 00:00:00,2021-02-11 00:00:00,Thursday,7,dupe,For The King,,FFD0E0E3,4-11 February 2021,For the King,2021.0,https://ru.wikipedia.org/w/index.php?title=For_the_King&action=edit&redlink=1,https://www.igromania.ru/news/102089/V_Epic_Games_Store_besplatno_otdayut_For_The_King_iMetro_Last_Light_Redux.html,For The King,True,For The King,11.86,34.69,75.14,23.95,72.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2017.0,1.0,1.0,For The King
2021-02-04 00:00:00,2021-02-11 00:00:00,Thursday,7,,Metro: Last Light Redux,,FFD0E0E3,24 December 2022,Metro: Last Light Redux,2022.0,https://ru.wikipedia.org/wiki/Metro_Redux,https://www.igromania.ru/news/121885/Metro_Last_Light_Redux_otdayut_v_Epic_Games_Store_no_ne_vsem.html,Metro: Last Light Redux,True,Metro: Last Light Redux,9.78,13.51,27.7,11.97,80.0,"Google Stadia, Linux, Mac, Nintendo Switch, PC, PlayStation 4, Xbox One",2014.0,1.0,1.0,Metro: Last Light Redux
2021-01-28 00:00:00,2021-02-04 00:00:00,Thursday,7,,Dandara: Trials of Fear Edition,,FFD0E0E3,28 January - 4 February 2021,Dandara: Trials of Fear Edition,2021.0,https://ru.wikipedia.org/wiki/Dandara,https://www.igromania.ru/news/101878/V_Epic_Games_Store_nachalas_besplatnaya_razdacha_Dandara_Trials_of_Fear_Edition.html,Dandara: Trials of Fear Edition,True,Dandara,6.87,9.36,12.93,8.78,73.0,"Linux, Mac, Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2018.0,0.5961538461538461,0.99,Dandara: Trials of Fear Edition
2021-01-21 00:00:00,2021-01-28 00:00:00,Thursday,7,,Galactic Civilizations III,,FFD0E0E3,21-28 January 2021,Galactic Civilizations III,2021.0,https://ru.wikipedia.org/wiki/Galactic_Civilizations_III,https://dtf.ru/sale/1032413-v-epic-games-store-nachalas-razdacha-galactic-civilizations-iii,Galactic Civilizations III,True,Galactic Civilizations III,27.21,37.12,54.94,32.74,64.0,PC,2015.0,1.0,1.0,Galactic Civilizations III
2021-01-21 00:00:00,2021-01-28 00:00:00,Thursday,7,,Galactic Civilizations III,,FFD0E0E3,13-20 January 2022,Galactic Civilizations III,2022.0,https://ru.wikipedia.org/wiki/Galactic_Civilizations_III,https://www.igromania.ru/news/112539/V_Epic_Games_Store_nachalas_besplatnaya_razdacha_Galactic_Civilizations_III.html,Galactic Civilizations III,True,Galactic Civilizations III,27.21,37.12,54.94,32.74,64.0,PC,2015.0,1.0,1.0,Galactic Civilizations III
2021-01-14 00:00:00,2021-01-21 00:00:00,Thursday,7,,STAR WARS Battlefront II: Celebration Edition,,FFD0E0E3,,,,,,STAR WARS Battlefront II: Celebration Edition,False,,,,,,,,,,,
2021-01-07 00:00:00,2021-01-14 00:00:00,Thursday,7,,Crying Suns,,FFD0E0E3,7-14 January 2021,Crying Suns,2021.0,https://ru.wikipedia.org/wiki/Crying_Suns,https://stopgame.ru/newsdata/46284/v_egs_daryat_crying_suns_rogalik_naveyannyy_ftl_na_ocheredi_star_wars_battlefront_ii,Crying Suns,True,Crying Suns,14.81,21.57,45.15,17.64,68.0,"Mobile, Nintendo Switch, PC",2019.0,1.0,1.0,Crying Suns
2020-12-31 00:00:00,2021-01-07 00:00:00,Thursday,7,,Jurassic World Evolution,,FFB6D7A8,31 December - 7 January 2021,Jurassic World Evolution,2020.0,https://ru.wikipedia.org/wiki/Jurassic_World_Evolution,https://dtf.ru/sale/597378-v-epic-games-store-nachalas-razdacha-jurassic-world-evolution,Jurassic World Evolution,True,Jurassic World Evolution,25.43,41.6,69.85,40.18,74.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2018.0,1.0,1.0,Jurassic World Evolution
2020-12-30 00:00:00,2020-12-31 00:00:00,Wednesday,1,dupe,Torchlight II,,FFB6D7A8,16-23 July 2020,Torchlight II,2020.0,https://ru.wikipedia.org/wiki/Torchlight_II,https://www.igromania.ru/news/95806/Epic_Games_Store_zabirayte_Torchlight_II_i_gotovtes_k_Next_Up_Hero_i_Tacoma.html,Torchlight II,True,Torchlight II,20.75,29.79,78.56,27.88,76.0,"PC, Nintendo Switch, PlayStation 4, Xbox One",2012.0,1.0,1.0,Torchlight II
2020-12-30 00:00:00,2020-12-31 00:00:00,Wednesday,1,dupe,Torchlight II,,FFB6D7A8,30 December 2020,Torchlight II,2020.0,https://ru.wikipedia.org/wiki/Torchlight_II,https://www.igromania.ru/news/101196/Torchlight_II_daryat_v_Epic_Games_Store_do_31_dekabrya.html,Torchlight II,True,Torchlight II,20.75,29.79,78.56,27.88,76.0,"PC, Nintendo Switch, PlayStation 4, Xbox One",2012.0,1.0,1.0,Torchlight II
2020-12-29 00:00:00,2020-12-30 00:00:00,Tuesday,1,,Solitairica,,FFB6D7A8,29 December 2020,Solitairica,2020.0,https://ru.wikipedia.org/w/index.php?title=Solitairica&action=edit&redlink=1,https://dtf.ru/sale/587404-v-epic-games-store-nachalas-razdacha-solitairica,Solitairica,True,Solitairica,8.41,28.0,79.32,11.61,70.0,"Mobile, PC",2016.0,1.0,1.0,Solitairica
2020-12-28 00:00:00,2020-12-29 00:00:00,Monday,1,,Stranded Deep,,FFB6D7A8,28 December 2020,Stranded Deep,2020.0,https://ru.wikipedia.org/wiki/Stranded_Deep,https://www.igromania.ru/news/101153/indev.html,Stranded Deep,True,Stranded Deep,22.93,36.58,43.26,32.02,59.0,"PC, PlayStation 4, Xbox One",2015.0,1.0,1.0,Stranded Deep
2020-12-27 00:00:00,2020-12-28 00:00:00,Sunday,1,,Night in the Woods,,FFB6D7A8,27 December 2020,Night in the Woods,2020.0,https://ru.wikipedia.org/wiki/Night_in_the_Woods,https://www.igromania.ru/news/101133/V_Epic_Games_Store_v_techenie_sutok_otdayut_Night_in_the_Woods.html,Night in the Woods,True,Night in the Woods,8.9,12.25,24.5,11.15,78.0,"Linux, Mac, Mobile, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One",2017.0,1.0,1.0,Night in the Woods
2020-12-26 00:00:00,2020-12-27 00:00:00,Saturday,1,,My Time At Portia,,FFB6D7A8,26 December 2020,My Time at Portia,2020.0,https://ru.wikipedia.org/w/index.php?title=My_Time_at_Portia&action=edit&redlink=1,https://www.igromania.ru/news/101119/My_Time_at_Portia_stala_na_24_chasa_novoy_besplatnoy_igroy_v_Epic_Games_Store.html,My Time At Portia,True,My Time At Portia,69.13,110.07,141.33,106.84,71.0,"Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2018.0,1.0,1.0,My Time At Portia
2020-12-25 00:00:00,2020-12-26 00:00:00,Friday,1,,Darkest Dungeon,,FFB6D7A8,25 December 2020,Darkest Dungeon,2020.0,https://ru.wikipedia.org/wiki/Darkest_Dungeon,https://www.igromania.ru/news/101097/Darkest_Dungeon_besplatno_razdayut_v_Epic_Games_Store-ostalos_24_chasa.html,Darkest Dungeon,True,Darkest Dungeon,56.63,85.2,128.3,80.12,79.0,"Linux, Mac, Nintendo Switch, PC, PlayStation 4, PlayStation Vita, Xbox One",2016.0,1.0,1.0,Darkest Dungeon
2020-12-24 00:00:00,2020-12-25 00:00:00,Thursday,1,dupe,INSIDE,,FFB6D7A8,29 August - 5 September 2019,Inside,2019.0,https://ru.wikipedia.org/wiki/Inside_(%D0%B8%D0%B3%D1%80%D0%B0),https://www.igromania.ru/news/85738/V_Epic_Games_Store_razdayut_Inside_i_Celeste_a_cherez_nedelyu_otdadut_The_End_is_Nigh_i_Abzu.html,INSIDE,True,Inside,3.56,4.04,4.69,4.01,82.0,"Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2016.0,1.0,1.0,INSIDE
2020-12-24 00:00:00,2020-12-25 00:00:00,Thursday,1,dupe,INSIDE,,FFB6D7A8,24 December 2020,Inside,2020.0,https://ru.wikipedia.org/wiki/Inside_(%D0%B8%D0%B3%D1%80%D0%B0),https://www.igromania.ru/news/101069/Inside_stala_na_24_chasa_besplatnoy_v_Epic_Games_Store.html,INSIDE,True,Inside,3.56,4.04,4.69,4.01,82.0,"Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2016.0,1.0,1.0,INSIDE
2020-12-23 00:00:00,2020-12-24 00:00:00,Wednesday,1,,Tropico 5,,FFB6D7A8,23 December 2020,Tropico 5,2020.0,https://ru.wikipedia.org/wiki/Tropico_5,https://www.igromania.ru/news/101038/Tropico_5_v_techenie_sutok_otdayut_v_Epic_Games_Store.html,Tropico 5,True,Tropico 5,22.64,41.14,87.7,31.95,72.0,"PC, PlayStation 4, Xbox 360, Xbox One",2014.0,1.0,1.0,Tropico 5
2020-12-22 00:00:00,2020-12-23 00:00:00,Tuesday,1,dupe,Metro 2033 Redux,,FFB6D7A8,26 September - 3 October 2019,Metro 2033 Redux,2019.0,https://ru.wikipedia.org/wiki/Metro_Redux,https://dtf.ru/sale/71806-v-epic-games-store-nachalas-razdacha-everything-i-metro-2033-redux,Metro 2033 Redux,True,Metro 2033 Redux,9.05,11.54,23.66,10.64,77.0,"Google Stadia, Linux, Mac, Nintendo Switch, PC, PlayStation 4, Xbox One",2014.0,1.0,1.0,Metro 2033 Redux
2020-12-22 00:00:00,2020-12-23 00:00:00,Tuesday,1,dupe,Metro 2033 Redux,,FFB6D7A8,22 December 2020,Metro 2033 Redux,2020.0,https://ru.wikipedia.org/wiki/Metro_Redux,https://www.igromania.ru/news/100997/Metro_2033_Redux_stala_besplatnoy_na_24_chasa_v_Epic_Games_Store.html,Metro 2033 Redux,True,Metro 2033 Redux,9.05,11.54,23.66,10.64,77.0,"Google Stadia, Linux, Mac, Nintendo Switch, PC, PlayStation 4, Xbox One",2014.0,1.0,1.0,Metro 2033 Redux
2020-12-21 00:00:00,2020-12-22 00:00:00,Monday,1,,Alien: Isolation,,FFB6D7A8,21 December 2020,Alien: Isolation,2020.0,https://ru.wikipedia.org/wiki/Alien:_Isolation,https://www.igromania.ru/news/100959/V_Epic_Games_Store_v_techenie_24_chasov_otdayut_Alien_Isolation.html,Alien: Isolation,True,Alien: Isolation,18.29,22.54,34.09,20.8,83.0,"Linux, Mac, Mobile, Nintendo Switch, PC, PlayStation 3, PlayStation 4, Xbox 360, Xbox One",2014.0,1.0,1.0,Alien: Isolation
2020-12-20 00:00:00,2020-12-21 00:00:00,Sunday,1,,Defense Grid: The Awakening,,FFB6D7A8,20 December 2020,Defense Grid: The Awakening,2020.0,https://ru.wikipedia.org/wiki/Defense_Grid:_The_Awakening,https://www.igromania.ru/news/100946/Novoy_besplatnoy_igroy_v_Epic_Games_Store_stala_Defense_Grid_The_Awakening.html,Defense Grid: The Awakening,True,Defense Grid: The Awakening,11.31,29.05,103.72,21.84,76.0,"PC, Xbox 360, Xbox One",2008.0,1.0,1.0,Defense Grid: The Awakening
2020-12-20 00:00:00,2020-12-21 00:00:00,Sunday,1,,Defense Grid: The Awakening,,FFB6D7A8,22-29 July 2021,Defense Grid: The Awakening,2021.0,https://ru.wikipedia.org/wiki/Defense_Grid:_The_Awakening,https://www.igromania.ru/news/107043/V_Epic_Games_Store_mozhno_besplatno_zabrat_Verdun_i_Defense_Grid_The_Awakening.html,Defense Grid: The Awakening,True,Defense Grid: The Awakening,11.31,29.05,103.72,21.84,76.0,"PC, Xbox 360, Xbox One",2008.0,1.0,1.0,Defense Grid: The Awakening
2020-12-19 00:00:00,2020-12-20 00:00:00,Saturday,1,,The Long Dark,,FFB6D7A8,19 December 2020,The Long Dark,2020.0,https://ru.wikipedia.org/wiki/The_Long_Dark,https://www.igromania.ru/news/100932/V_Epic_Games_Store_v_techenie_sutok_otdayut_The_Long_Dark.html,The Long Dark,True,The Long Dark,22.55,54.23,247.56,51.85,73.0,"Linux, Mac, Nintendo Switch, PC, PlayStation 4, Xbox One",2014.0,1.0,1.0,The Long Dark
2020-12-18 00:00:00,2020-12-19 00:00:00,Friday,1,,Oddworld: New 'n' Tasty,,FFB6D7A8,18 December 2020,Oddworld: New 'n' Tasty!,2020.0,https://ru.wikipedia.org/w/index.php?title=Oddworld:_New_%E2%80%99n%E2%80%99_Tasty!&action=edit&redlink=1,https://www.igromania.ru/news/100909/V_Epic_Games_Store_v_techenie_sutok_otdayut_Oddworld_New_,Oddworld: New 'n' Tasty,True,Oddworld: New 'n' Tasty!,7.44,9.61,12.07,9.05,73.0,"Linux, Mac, Mobile, Nintendo Switch, PC, PlayStation 3, PlayStation 4, PlayStation Vita, Wii U, Xbox One",2014.0,0.9787234042553192,1.0,Oddworld: New 'n' Tasty
2020-12-17 00:00:00,2020-12-18 00:00:00,Thursday,1,,Cities: Skylines,,FFB6D7A8,17 December 2020,Cities: Skylines,2020.0,https://ru.wikipedia.org/wiki/Cities:_Skylines,https://dtf.ru/sale/289707-v-epic-game-store-nachalas-novogodnyaya-rasprodazha-s-razdachey-cities-skylines,Cities: Skylines,True,Cities: Skylines,27.6,68.32,183.32,55.8,78.0,"Linux, Mac, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2015.0,1.0,1.0,Cities: Skylines
2020-12-17 00:00:00,2020-12-18 00:00:00,Thursday,1,,Cities: Skylines,,FFB6D7A8,10-17 March 2022,Cities: Skylines,2022.0,https://ru.wikipedia.org/wiki/Cities:_Skylines,https://www.igromania.ru/news/114280/Na_sleduyuschey_nedele_v_Epic_Games_Store_besplatno_razdadut_horror_In_Sound_Mind.html,Cities: Skylines,True,Cities: Skylines,27.6,68.32,183.32,55.8,78.0,"Linux, Mac, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2015.0,1.0,1.0,Cities: Skylines
2020-12-10 00:00:00,2020-12-17 00:00:00,Thursday,7,,Pillars of Eternity: Definitive Edition,,FFD0E0E3,,,,,,Pillars of Eternity: Definitive Edition,True,Pillars of Eternity,36.21,64.06,110.96,66.39,80.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2015.0,1.0,0.99,Pillars of Eternity
2020-12-10 00:00:00,2020-12-17 00:00:00,Thursday,7,,Tyranny: Gold Edition,,FFD0E0E3,,,,,,Tyranny: Gold Edition,True,Tyranny - Gold Edition,24.75,40.22,86.87,43.87,78.0,PC,2019.0,0.4827586206896552,1.0,Tyranny
2020-12-03 00:00:00,2020-12-10 00:00:00,Thursday,7,,Cave Story+,,FFD0E0E3,3-10 December 2020,Cave Story+,2020.0,https://ru.wikipedia.org/wiki/Cave_Story,https://dtf.ru/sale/275563-10-dekabrya-v-epic-games-store-nachnetsya-razdacha-pillars-of-eternity-i-tyranny,Cave Story+,True,Cave Story+,6.31,8.62,11.16,7.47,79.0,"Nintendo 3DS, Nintendo Switch, PC, Wii",2011.0,1.0,1.0,Cave Story+
2020-12-03 00:00:00,2020-12-10 00:00:00,Thursday,7,,Cave Story+,,FFD0E0E3,31 August - 7 September 2023,Cave Story+,2023.0,https://ru.wikipedia.org/wiki/Cave_Story,https://www.igromania.ru/news/130083/v-epic-games-store-besplatno-razdayut-priklyuchenie-cave-story/,Cave Story+,True,Cave Story+,6.31,8.62,11.16,7.47,79.0,"Nintendo 3DS, Nintendo Switch, PC, Wii",2011.0,1.0,1.0,Cave Story+
2020-11-26 00:00:00,2020-12-03 00:00:00,Thursday,7,,MudRunner,,FFD0E0E3,26 November - 3 December 2020,MudRunner,2020.0,https://ru.wikipedia.org/w/index.php?title=Mudrunner&action=edit&redlink=1,https://www.igromania.ru/news/100188/V_Epic_Games_Store_nachalas_besplatnaya_razdacha_MudRunner.html,MudRunner,True,MudRunner,17.46,23.78,44.9,26.93,69.0,"Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2017.0,1.0,1.0,MudRunner
2020-11-19 00:00:00,2020-11-26 00:00:00,Thursday,7,,Elite Dangerous,,FFD0E0E3,19-26 November 2020,Elite: Dangerous,2020.0,https://ru.wikipedia.org/wiki/Elite:_Dangerous,https://www.igromania.ru/news/99975/V_Epic_Games_Store_besplatno_otdayut_Elite_Dangerous_i_The_World_Next_Door.html,Elite Dangerous,True,Elite: Dangerous,113.63,270.33,676.78,265.36,74.0,"PC, PlayStation 4, Xbox One",2014.0,0.967741935483871,1.0,Elite Dangerous
2020-11-19 00:00:00,2020-11-26 00:00:00,Thursday,7,,The World Next Door,,FFD0E0E3,,,,,,The World Next Door,True,The World Next Door,3.39,4.1,4.92,4.02,63.0,"Nintendo Switch, PC",2019.0,1.0,1.0,The World Next Door
2020-11-12 00:00:00,2020-11-19 00:00:00,Thursday,7,,The Textorcist: The Story of Ray Bibbia,,FFD0E0E3,12-19 November 2020,The Textorcist: The Story of Ray Bibbia,2020.0,https://ru.wikipedia.org/w/index.php?title=The_Textorcist:_The_Story_of_Ray_Bibbia&action=edit&redlink=1,https://dtf.ru/sale/255921-19-noyabrya-v-epic-games-store-nachnetsya-razdacha-elite-dangerous-i-the-world-next-door,The Textorcist: The Story of Ray Bibbia,True,The Textorcist: The Story of Ray Bibbia,4.2,6.71,14.38,5.09,70.0,PC,2019.0,1.0,1.0,The Textorcist: The Story of Ray Bibbia
2020-11-05 00:00:00,2020-11-12 00:00:00,Thursday,7,,Dungeons 3,,FFD0E0E3,5-12 November 2020,Dungeons 3,2020.0,https://ru.wikipedia.org/w/index.php?title=Dungeons_3&action=edit&redlink=1,https://www.igromania.ru/news/99526/V_Epic_Games_Store_besplatno_otdayut_Dungeons_3.html,Dungeons 3,True,Dungeons 3,26.09,35.37,63.39,32.62,72.0,"PC, PlayStation 4, Xbox One",2017.0,1.0,1.0,Dungeons 3
2020-10-29 00:00:00,2020-11-05 00:00:00,Thursday,7,,Blair Witch,,FFD0E0E3,29 October - 5 November 2020,Blair Witch,2020.0,https://ru.wikipedia.org/wiki/Blair_Witch,https://www.igromania.ru/news/99339/V_Epic_Games_Store_besplatno_otdayut_Blair_Witch_i_Ghostbusters_The_Video_Game.html,Blair Witch,True,Blair Witch,5.14,5.95,10.17,5.6,64.0,"Amazon Luna, Nintendo Switch, Meta Quest, PC, PlayStation 4, Xbox One",2019.0,1.0,1.0,Blair Witch
