,End,Link,Name,Number,Start,Unnamed: 0,descr,fmt_orig_price,id,namespace,orig_price,tags
99,2/9/2023,https://store.epicgames.com/en-US/p/city-of-gangsters-6c2974,City of Gangsters,378,2/2/2023,99,"In this management tycoon game, you’ll start a criminal operation from nothing and grow it into a well-oiled money machine! Build speakeasies and illegal distilleries. Leverage favors, chase down debtors, and bribe the police to look the other way.",$29.99,1518143f0eb44365a8ede8d8e38719d7,e33138cc2b964d38a42a812b83b6507e,2999.0,"[{'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '19847'}, {'id': '1386'}, {'id': '9547'}, {'id': '1393'}, {'id': '21137'}, {'id': '21138'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}]"
100,2/2/2023,https://store.epicgames.com/en-US/p/hell-is-others-789262,Hell Is Others,377,1/26/2023,100,"Hell is Others is an extraction horror PVPVE top-down shooter. Outside the safety of your apartment lies the noir hellscape of Century City. A city of endless night that straddles the line between reality and insanity. Explore, hunt and loot in a place where blood is currency.",$14.99,c1735ab5600741489a3ed30ed18c8b2f,bd75186521ab40b5840774b78bb287e3,1499.0,"[{'id': '29088'}, {'id': '21121'}, {'id': '21125'}, {'id': '21894'}, {'id': '19847'}, {'id': '21129'}, {'id': '9547'}, {'id': '9549'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1080'}, {'id': '22776'}, {'id': '1370'}, {'id': '1083'}, {'id': '21149'}]"
101,2/2/2023,https://store.epicgames.com/en-US/p/adios-b378b4,Adios,376,1/26/2023,101,A pig farmer decides he no longer wants to dispose of bodies for the mob. What follows is a discussion between him and his would-be killer.,$17.99,7334a6f04f5b47218e691f805891bc5d,a3dd9f3da8ec49c7b25dec42cce2ec46,1799.0,"[{'id': '1395'}, {'id': '21894'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '1294'}]"
102,1/26/2023,https://store.epicgames.com/en-US/p/epistory-typing-chronicles-445794,Epistory: Typing Chronicles,375,1/19/2023,102,"Epistory immerses you in an atmospheric game where you play a girl riding a giant fox who fights an insectile corruption from an origami world. As you progress and explore this world, the story literally unfolds and the mysteries of the magic power of the words are revealed.",$14.99,63352c1c0eed4ab9a640dafee08eff54,6a6d54e5b4ef4fb0b3dad1d02a320376,1499.0,"[{'id': '1381'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '15375'}]"
103,1/19/2023,https://store.epicgames.com/en-US/p/gamedec,Gamedec: Definitive Edition,374,1/12/2023,103,"Gamedec is a single-player cyberpunk isometric RPG. You are a game detective, who solves crimes inside virtual worlds. Use your wits to gather info from your witnesses and suspects, getting to the bottom of deceptive schemes. You are the sum of your choices.",$29.99,61d13d6fe0c84016a8bacd6fa14cab0e,b8abdf9f9bc64ed6b4128a71fd47607f,2999.0,"[{'id': '21894'}, {'id': '1367'}, {'id': '19847'}, {'id': '1370'}, {'id': '21147'}, {'id': '9547'}, {'id': '1117'}, {'id': '15375'}]"
104,1/19/2023,https://store.epicgames.com/en-US/p/first-class-trouble,First Class Trouble,373,1/12/2023,104,"First Class Trouble is a game where players work together and against each other to survive a disaster. The goal is to shut down a deadly A.I. Some players are impostors, secretly playing as human-looking killer robots intent on betraying the other players.
",$14.99,7d9434b94bc74d25bdd9299b3d9f3e3e,27834480410d4000a987b32801e9abba,1499.0,"[{'id': '1296'}, {'id': '21121'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '1188'}, {'id': '21140'}, {'id': '21141'}, {'id': '1110'}, {'id': '9547'}, {'id': '21149'}, {'id': '21119'}]"
105,1/19/2023,https://store.epicgames.com/en-US/p/divine-knockout--standard,Divine Knockout,372,1/12/2023,105,"KO the gods in the world’s only 3rd-person platform fighter! Become a small-but-mighty god of myth, brawl in all three dimensions, and knock your friends off the map to reign supreme.",0,dc74b788834e4a21b11bde1391143473,1200aeb2f87c48349594d96554e2833d,0.0,"[{'id': '1216'}, {'id': '1344'}, {'id': '21121'}, {'id': '21122'}, {'id': '21125'}, {'id': '9547'}, {'id': '21136'}, {'id': '21138'}, {'id': '1203'}, {'id': '1299'}, {'id': '21139'}, {'id': '21141'}, {'id': '21149'}]"
106,1/12/2023,https://store.epicgames.com/en-US/p/shadow-tactics-aikos-choice-5678c1,Shadow Tactics: Aiko’s Choice,371,1/5/2023,106,"Aiko's Choice is a brand-new standalone addon to the beloved stealth tactics game Shadow Tactics. Set in Japan around the Edo period, you take control of kunoichi adept Aiko and her deadly assassin friends to hunt down the ghosts of her past.",$19.99,ef6a61163419450ba4dcf2eacb6b88e7,39c6dd5409944922a04cac3f59fbbcd4,1999.0,"[{'id': '1216'}, {'id': '21894'}, {'id': '1370'}, {'id': '1115'}, {'id': '9547'}, {'id': '1084'}, {'id': '9549'}]"
107,1/12/2023,https://store.epicgames.com/en-US/p/kerbal-space-program,Kerbal Space Program,370,1/5/2023,107,"In Kerbal Space Program, take charge of the space program for the alien race known as the Kerbals. You have access to an array of parts to assemble fully-functional spacecraft that flies (or doesn’t) based on realistic aerodynamic and orbital physics.",$39.99,20dd3087657940f59b110d0f5ffaf41e,ca0530b485754032be50cb6f27be0c2c,3999.0,"[{'id': '1281'}, {'id': '1393'}, {'id': '21138'}, {'id': '21139'}, {'id': '1188'}, {'id': '21140'}, {'id': '21141'}, {'id': '21127'}, {'id': '1400'}, {'id': '21146'}, {'id': '9547'}, {'id': '10719'}]"
108,1/5/2023,https://store.epicgames.com/en-US/p/eximius-seize-the-frontline,Eximius: Seize the Frontline,369,12/29/2022,108,EXIMIUS is a FPS/RTS hybrid that focuses on squad-based combat. The game features an intense 5v5 multiplayer experience with each team comprising of 4 Squad Officers and one Commander.,$9.99,6930e8f29e1646e194da321c88a266bf,1c943de0163f4f0982f34dc0fc37dce9,999.0,"[{'id': '1216'}, {'id': '1264'}, {'id': '1185'}, {'id': '1203'}, {'id': '19847'}, {'id': '1370'}, {'id': '1115'}, {'id': '9547'}]"
109,1/5/2023,https://store.epicgames.com/en-US/p/dishonored-definitive-edition,Dishonored: Definitive Edition,368,12/29/2022,109,"Experience the definitive Dishonored collection. This complete compilation includes Dishonored as well as all of its additional content - Dunwall City Trials, The Knife of Dunwall, The Brigmore Witches and Void Walker’s Arsenal.",$19.99,ecf4d2e87ea7445298c7471d8e9b405e,766e1b59c32c447093add5efbc1a4858,1999.0,"[{'id': '1216'}, {'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '21127'}, {'id': '9547'}, {'id': '15375'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '1333'}, {'id': '21109'}, {'id': '21141'}, {'id': '1336'}, {'id': '1370'}, {'id': '1084'}, {'id': '21149'}, {'id': '21119'}]"
110,12/29/2022,https://store.epicgames.com/en-US/p/mortal-shell,Mortal Shell,367,12/28/2022,110,"Mortal Shell is a deep action-RPG that tests your sanity and resilience in a shattered world. Your adversaries spare no mercy, with survival demanding superior awareness and precision. Possess lost warriors, discover hidden sanctums, and face formidable foes.",$29.99,10c62ba6044c4cbba8b50ad16dc58c4d,ff8c96d781824ba1ae62d18d207fc52e,2999.0,"[{'id': '21137'}, {'id': '21122'}, {'id': '21141'}, {'id': '21894'}, {'id': '1367'}, {'id': '1370'}, {'id': '9547'}, {'id': '21149'}, {'id': '1263'}]"
111,12/28/2022,https://store.epicgames.com/en-US/p/severed-steel,Severed Steel,366,12/27/2022,111,"A stylish single-player FPS featuring a fluid stunt system, destructible voxel environments, loads of bullet time, a unique one-armed protagonist, and a dark electronic soundtrack.",$24.99,b26543426574454e82e07624450c9022,5db7394e65044dd1bb083ee983e2b3a5,2499.0,"[{'id': '1216'}, {'id': '1185'}, {'id': '21121'}, {'id': '21138'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '1263'}]"
112,12/27/2022,https://store.epicgames.com/en-US/p/fist-forged-in-shadow-torch,F.I.S.T.: Forged in Shadow Torch,365,12/26/2022,112,"Explore more than a dozen unique areas in a Metroidvania style map. 
The Fist, Drill, and Whip are three weapons with completely different fighting styles that offer seamless switching between high combo, high damage, and long range attacks. ",$29.99,6e708b1e608f446eaa80488d26b7444b,a7e2a2c51b9149c097b771926ed91877,2999.0,"[{'id': '1216'}, {'id': '9547'}, {'id': '15375'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1370'}, {'id': '21149'}, {'id': '1151'}, {'id': '1247'}]"
113,12/26/2022,https://store.epicgames.com/en-US/p/death-stranding,Death Stranding,364,12/25/2022,113,Death Stranding,$59.99,9a071cfb3827440ba36cbef6a6042186,epic,5999.0,"[{'id': '1216'}, {'id': '1336'}, {'id': '1370'}, {'id': '1307'}, {'id': '9547'}, {'id': '1117'}]"
114,12/25/2022,https://store.epicgames.com/en-US/p/metro-last-light-redux,Metro: Last Light Redux,363,12/24/2022,114,Metro: Last Light Redux,$19.99,6bad44fc6dd9456081442559c51a577f,epic,1999.0,"[{'id': '1216'}, {'id': '1370'}, {'id': '1210'}, {'id': '9547'}, {'id': '1294'}]"
115,12/24/2022,https://store.epicgames.com/en-US/p/encased,Encased,362,12/23/2022,115,"A tactical sci-fi RPG set in an alt-1970's, where an enormous and inexplicable artifact –the Dome– is discovered in a remote desert. Fight enemies, explore the anomalous wasteland, level up your character & join one of the forces in the ruined world.",$29.99,adc96ea4979d4b14831823a2c0efa057,48ee23bbc7c34ac09604253e74d17b49,2999.0,"[{'id': '1216'}, {'id': '1333'}, {'id': '21894'}, {'id': '1367'}, {'id': '1336'}, {'id': '1370'}, {'id': '21147'}, {'id': '9547'}, {'id': '1117'}]"
116,12/23/2022,https://store.epicgames.com/en-US/p/fallout-tactics-brotherhood-of-steel,Fallout Tactics: Brotherhood of Steel,361,12/22/2022,116,"Tactical Squad-Based Combat comes to the Fallout® Universe!
In these dark times, the Brotherhood - your Brotherhood - is all that stands between the rekindled flame of civilization and the howling, radiated wasteland.",$9.99,550b1ad4adcc414a966d459587bcdb30,b90be973f6e74975ac1a6ff15dbfd0b3,999.0,"[{'id': '1088'}, {'id': '21894'}, {'id': '1367'}, {'id': '21129'}, {'id': '1370'}, {'id': '1115'}, {'id': '21147'}, {'id': '9547'}]"
117,12/23/2022,https://store.epicgames.com/en-US/p/fallout-2,Fallout 2: A Post Nuclear Role Playing Game,360,12/22/2022,117,"Fallout® 2 is the sequel to the critically acclaimed game that took RPG'ing out of the dungeons and into a dynamic, apocalyptic retro-future. Mastering your character's skills and traits for survival, Fallout® 2 challenges you to endure in a post-nuclear world",$9.99,f7eb422464774537915ee423ca84a59a,aae22da1fb884fa395b25bc30dd61faf,999.0,"[{'id': '21894'}, {'id': '1367'}, {'id': '1370'}, {'id': '1307'}, {'id': '9547'}, {'id': '21147'}]"
118,12/23/2022,https://store.epicgames.com/en-US/p/fallout,Fallout: A Post Nuclear Role Playing Game,359,12/22/2022,118,You've just unearthed the classic post-apocalyptic role-playing game that revitalized the entire CRPG genre. Make the right decisions or you could end up as another fallen hero in the wastelands…,$9.99,ed7dba6b05354eeca6e2bc130ceffaf3,2e412cfcbd954e7180930e9784a47e18,999.0,"[{'id': '21894'}, {'id': '1367'}, {'id': '1370'}, {'id': '1307'}, {'id': '9547'}, {'id': '21147'}]"
119,12/22/2022,https://store.epicgames.com/en-US/p/lego-builders-journey,LEGO Builder’s Journey,358,12/21/2022,119,"LEGO Builder’s Journey is an atmospheric, geometric puzzle game that asks us to sometimes follow the instructions… and sometimes to break the rules.",$19.99,bd886035d7ee4eb1b886a5ada1358528,ea533c2d54754167a9392a2ffa61bb87,1999.0,"[{'id': '1296'}, {'id': '1298'}, {'id': '21894'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '15375'}]"
120,12/21/2022,https://store.epicgames.com/en-US/p/wolfenstein-the-new-order,Wolfenstein: The New Order,357,12/20/2022,120,"Wolfenstein®: The New Order reignites the series that created the first-person shooter genre. Set against a backdrop of an alternate 1960s, discover an unfamiliar world ruled by a familiar enemy—one that has changed and twisted history as you know it.",$19.99,52a32a3469dd4a2ca20bfff0c6a66486,0bd3e505924240adb702295fa08c1eff,1999.0,"[{'id': '1216'}, {'id': '1185'}, {'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '9547'}, {'id': '1294'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1210'}, {'id': '1370'}, {'id': '21149'}, {'id': '21119'}]"
121,12/20/2022,https://store.epicgames.com/en-US/p/thems-fightin-herds,Them’s Fightin’ Herds,356,12/19/2022,121,Them's Fightin' Herds,$19.99,1f723b00df58467998c4984ca39915ad,a567c32599bf4d4fb609e424f3691b39,1999.0,"[{'id': '1344'}, {'id': '29088'}, {'id': '21122'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1263'}, {'id': '21119'}]"
122,12/19/2022,https://store.epicgames.com/en-US/p/sable,Sable,355,12/18/2022,122,"Embark on a unique and unforgettable journey and guide Sable through her Gliding; a rite of passage that will take her across vast deserts and mesmerizing landscapes, capped by the remains of spaceships and ancient wonders.",$24.99,d19627e74ac445bcbcfc8157a35d6f80,66a0893b7b9a42a695f0a387d64dfcc6,2499.0,"[{'id': '21894'}, {'id': '19847'}, {'id': '9547'}, {'id': '22924'}, {'id': '9549'}, {'id': '1263'}, {'id': '21138'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1307'}, {'id': '1117'}, {'id': '21149'}, {'id': '21119'}]"
123,12/18/2022,https://store.epicgames.com/en-US/p/costume-quest-2,Costume Quest 2,354,12/17/2022,123,"Explore spooky time-traversing landscapes, don adorable new costumes that transform into powerful Hallo-warriors, and collect even Creepier Treat Cards to wield in combat against a legion of hygiene obsessed baddies.",$14.99,62488ccca67b455891967a4cfc6dea24,c660f57e1a164930a7196f1fd27ae45a,1499.0,"[{'id': '1216'}, {'id': '21894'}, {'id': '1336'}, {'id': '1386'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}]"
124,12/17/2022,https://store.epicgames.com/en-US/p/horizon-chase-turbo,Horizon Chase Turbo,353,12/16/2022,124,Horizon Chase Turbo is a racing game inspired by the great hits of the 80's and 90's. It recreates the classic arcade gameplay with unbound speed limits of fun. Full throttle on and enjoy!,$19.99,58a2b650955f4920876afe86dfb563c1,253d451b16364a22907dd01b7e928fb6,1999.0,"[{'id': '21121'}, {'id': '21122'}, {'id': '1188'}, {'id': '21125'}, {'id': '21894'}, {'id': '19847'}, {'id': '9547'}, {'id': '1263'}, {'id': '21136'}, {'id': '21138'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1212'}, {'id': '21149'}, {'id': '21119'}]"
125,12/16/2022,https://store.epicgames.com/en-US/p/bloons-td-6-bf95a0,Bloons TD 6,352,12/15/2022,125,The Bloons are back and better than ever! Get ready for a massive 3D tower defense game designed to give you hours and hours of the best strategy gaming available.,$13.99,b27e3b556f1048b9824c7196f32afceb,6a8dfa6e441e4f2f9048a98776c6077d,1399.0,"[{'id': '29088'}, {'id': '21122'}, {'id': '1188'}, {'id': '21127'}, {'id': '9547'}, {'id': '1264'}, {'id': '21136'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '22776'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}, {'id': '21119'}]"
126,12/15/2022,https://store.epicgames.com/en-US/p/wildcat-gun-machine-c66c4e,Wildcat Gun Machine,351,12/8/2022,126,"Wildcat Gun Machine is a bullet hell dungeon crawler where you take on hordes of disgusting flesh beasts with a wide variety of guns, giant mech robots, and cute kittens.",$14.99,d6531a64aa334d8d9c993cc607e48406,13cba1b288ec417badb9a276cbb6d819,1499.0,"[{'id': '1216'}, {'id': '1265'}, {'id': '21894'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '1263'}]"
127,12/15/2022,https://store.epicgames.com/en-US/p/saints-row-iv-re-elected,Saints Row IV: Re-Elected,350,12/8/2022,127,"You're the President now! The Saints have gone from the Penthouse to the White House - but Earth has been invaded and it’s up to you to save it with an arsenal of superpowers and strange weapons, in the wildest open world game ever.",$19.99,23ea1157ec89467d99f9b0fdf0ddb89b,151e56468b5049628653dedab7c88007,1999.0,"[{'id': '1216'}, {'id': '1264'}, {'id': '21109'}, {'id': '21894'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '9549'}, {'id': '15375'}]"
128,12/8/2022,https://store.epicgames.com/en-US/p/rpg-in-a-box,RPG in a Box,349,12/1/2022,128,,,,,,
129,12/8/2022,https://store.epicgames.com/en-US/p/fort-triumph,Fort Triumph,348,12/1/2022,129,"A strategy game combining the turn-based combat of XCOM with the world exploration of HOMM. Build towns, collect artifacts, improve your heroes, and influence your tactical surroundings using physics!",$19.99,f3575fe40f894984a7027d86034e3b2c,58dbbafdb5b04b3e9442506354457e3c,1999.0,"[{'id': '1264'}, {'id': '21894'}, {'id': '1367'}, {'id': '1370'}, {'id': '1115'}, {'id': '9547'}, {'id': '10719'}]"
130,12/1/2022,https://store.epicgames.com/en-US/p/star-wars-squadrons,Star Wars: Squadrons,347,11/24/2022,130,"Master the art of starfighter combat in the authentic piloting experience STAR WARS™: Squadrons. Buckle up, feel the adrenaline of first-person multiplayer space dogfights alongside your squadron, and learn what it means to be a pilot in a thrilling STAR WARS™ single-player st...",$39.99,2ebc70bd2f0044a18e2734b4fcd9b48b,bc2b0372eaa448469cb9a769f27acea1,3999.0,"[{'id': '1216'}, {'id': '1121'}, {'id': '1203'}, {'id': '19847'}, {'id': '22776'}, {'id': '1370'}, {'id': '9547'}, {'id': '15375'}]"
131,11/24/2022,https://store.epicgames.com/en-US/p/evil-dead-the-game,Evil Dead: The Game,346,11/17/2022,131,Step into the shoes of Ash Williams or his friends from the iconic Evil Dead franchise and work together in a game loaded with over-the-top co-op and PVP multiplayer action!,$29.99,e8e34d364a4c469e924867013fc1816f,95e09a8c24c44684bca1a6f25aea920c,2999.0,"[{'id': '1216'}, {'id': '21122'}, {'id': '21125'}, {'id': '21129'}, {'id': '9547'}, {'id': '1264'}, {'id': '21138'}, {'id': '1203'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '21149'}]"
132,11/24/2022,https://store.epicgames.com/en-US/p/dark-deity-0b08d1,Dark Deity,345,11/17/2022,132,"Command legendary heroes to reshape a land fractured by broken oaths, reckless wars, and secret arcane powers. Claim ancient artifacts and powerful weapons to empower your cast of 30 voiced, playable characters as they form bonds and battle their way to become legends.",$24.99,e48379072089437dbd783ef80c56fc2c,be69d6b9214f4bc594c4cb1cd310a553,2499.0,"[{'id': '34176'}, {'id': '21122'}, {'id': '1188'}, {'id': '9547'}, {'id': '21136'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1367'}, {'id': '1370'}, {'id': '1115'}, {'id': '21147'}, {'id': '1117'}, {'id': '21119'}]"
133,11/24/2022,https://store.epicgames.com/en-US/p/rumbleverse--epic-cheerleader-pack,Epic Cheerleader Pack,344,11/15/2022,133,,,,,,
134,11/17/2022,https://store.epicgames.com/en-US/p/shadow-tactics,Shadow Tactics: Blades of the Shogun,343,11/10/2022,134,"Shadow Tactics is a hardcore tactical stealth game set in Japan around the Edo period. A new Shogun seizes power over Japan and enforces nationwide peace. He recruits five specialists with extraordinary skills for assassination, sabotage and espionage.",$39.99,aec117239abd49a08eddc9e75a981fa3,2f215955790d456b80c291bc2feaf7f7,3999.0,"[{'id': '1088'}, {'id': '1120'}, {'id': '21122'}, {'id': '1188'}, {'id': '19847'}, {'id': '21127'}, {'id': '21129'}, {'id': '9547'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1115'}, {'id': '1084'}, {'id': '21149'}, {'id': '21119'}]"
135,11/17/2022,https://store.epicgames.com/en-US/p/alba-a-wildlife-adventure-93736a,Alba: A Wildlife Adventure,342,11/10/2022,135,"Even the smallest person can make a big difference. Join Alba, as she sets out to save her beautiful island and its wildlife. And possibly start a revolution.",$16.99,44a89fd06011419d9df5fe412ab305e1,caf357c955344eaeaaaddb3c8357dbdf,1699.0,"[{'id': '1296'}, {'id': '21141'}, {'id': '1370'}, {'id': '9547'}, {'id': '15375'}]"
136,11/10/2022,https://store.epicgames.com/en-US/p/rising-storm-2-vietnam,Rising Storm 2: Vietnam,341,11/3/2022,136,"Red Orchestra Series' take on Vietnam: 64-player MP matches; 20+ maps; US Army & Marines, PAVN/NVA, NLF/VC; Australians and ARVN forces; 50+ weapons; 4 flyable helicopters; mines, traps and tunnels; Brutal. Authentic. Gritty. Character customization.",$24.99,b19d810d322240e7b37bcf84ffac60ce,3542a1df211e492bb2abecb7c734f7f9,2499.0,"[{'id': '1216'}, {'id': '21122'}, {'id': '21125'}, {'id': '21129'}, {'id': '9547'}, {'id': '21135'}, {'id': '21138'}, {'id': '1203'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1115'}, {'id': '21149'}]"
137,11/10/2022,https://store.epicgames.com/en-US/p/filament-332a92,Filament,340,11/3/2022,137,Solve challenging cable-based puzzles and uncover what really happened to the crew of The Alabaster. Now with Hint System (for those ultra tricky puzzles).,$16.99,296453e71c884f95aecf4d582cf66915,89fb09a222a54e53b692e9c36e68d0a1,1699.0,"[{'id': '21894'}, {'id': '19847'}, {'id': '9547'}, {'id': '9549'}, {'id': '1263'}, {'id': '21136'}, {'id': '1298'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '21149'}, {'id': '21150'}]"
138,11/3/2022,https://store.epicgames.com/en-US/p/warhammer-mechanicus-0e4b71,"Warhammer 40,000: Mechanicus",339,10/27/2022,138,"Take control of the most technologically advanced army in the Imperium - The Adeptus Mechanicus. Your every decision will weigh heavily on the outcome of the mission, in this turn-based tactical game. Will you be blessed by the Omnissiah?",$29.99,559b16fa81134dce83b5b8b7cf67b5b3,144f9e231e2846d1a4381d9bb678f69d,2999.0,"[{'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '19847'}, {'id': '21127'}, {'id': '1386'}, {'id': '9547'}, {'id': '9549'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1115'}, {'id': '21149'}]"
139,11/3/2022,https://store.epicgames.com/en-US/p/saturnalia,Saturnalia,338,10/27/2022,139,"A Survival Horror Adventure: as an ensemble cast, explore an isolated village of ancient ritual – its labyrinthine roads change each time you lose all your characters.",$19.99,275d5915ebd2479f983f51025b22a1b8,c749cd78da34408d8434a46271f4bb79,1999.0,"[{'id': '1218'}, {'id': '19847'}, {'id': '1080'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '10719'}]"
140,10/27/2022,https://store.epicgames.com/en-US/p/fallout-3-game-of-the-year-edition,Fallout 3: Game of the Year Edition,337,10/20/2022,140,"Prepare for the Future™
Experience the most acclaimed game of 2008 like never before with Fallout 3: Game of the Year Edition. Create a character of your choosing and descend into a post-apocalyptic world where every minute is a fight for survival",$19.99,d6f01b1827c64ed388191ae507fe7c1b,fa702d34a37248ba98fb17f680c085e3,1999.0,"[{'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '21127'}, {'id': '9547'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1367'}, {'id': '1370'}, {'id': '1307'}, {'id': '21147'}, {'id': '1117'}, {'id': '21149'}, {'id': '21119'}]"
141,10/27/2022,https://store.epicgames.com/en-US/p/evoland-legendary-edition-5753ec,Evoland Legendary Edition,336,10/20/2022,141,"Evoland Legendary Edition brings you two great and unique RPGs, with their graphic style and gameplay changing as you progress through the game!",$19.99,e068e168886a4a90a4e36a310e3bda32,3f7bd21610f743e598fa8e955500f5b7,1999.0,"[{'id': '1216'}, {'id': '21109'}, {'id': '1367'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '9549'}]"
142,10/20/2022,https://store.epicgames.com/en-US/p/toejam-and-earl-back-in-the-groove-cddc16,ToeJam & Earl: Back in the Groove!,335,10/13/2022,142,"ToeJam & Earl: Back in the Groove is a mash-up of the best features from the classic console games with a ton of funky fresh improvements.

Relive the original roguelike game with new 4 player online and local co-op, crazy Earthlings, weird presents and aliens from Funkotron!",$14.99,db9725548f40419cac7d1c10f94c0736,bd1047eb76fd4fd490fcb8f668e5deda,1499.0,"[{'id': '1264'}, {'id': '1296'}, {'id': '19847'}, {'id': '9547'}, {'id': '10719'}]"
143,10/20/2022,https://store.epicgames.com/en-US/p/darkwood-fa73bd,Darkwood,334,10/13/2022,143,"Darkwood - a new perspective on survival horror. Scavenge and explore a rich, ever-changing free-roam world by day, then hunker down in your hideout and pray for the morning light.",$13.99,d00f7e0293ef44b8ab453294cc380a4d,25b5ab5928784a74a502f6a84bb8b49f,1399.0,"[{'id': '1218'}, {'id': '21122'}, {'id': '21127'}, {'id': '21129'}, {'id': '9547'}, {'id': '9549'}, {'id': '1263'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1080'}, {'id': '1370'}, {'id': '21149'}, {'id': '10719'}]"
144,10/13/2022,https://store.epicgames.com/en-US/p/slain-aea303,Slain: Back from Hell,333,10/6/2022,144,A heavy metal inspired arcade combat with puzzle elements and gore galore. Stunning visuals and true old school gameplay accompanied by the most metal soundtrack you've ever heard.,$12.99,e5267e621ed14b84829c82a69e289c8e,5a85738bd9e74940ad8409ed8a2c680a,1299.0,"[{'id': '1216'}, {'id': '21109'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1151'}, {'id': '1263'}]"
145,10/13/2022,https://store.epicgames.com/en-US/p/rising-hell-253707,Rising Hell,332,10/6/2022,145,Rising Hell is a vertical platformer rogue-lite filled with adrenaline-pumping action and tons of heavy gothic metal shreds. Climb out from the ever-changing hell while you fight hordes of blood-lusting demons.,$9.99,59595c8d06bf417886be97b618046f65,8d123dcc4b5c4d168f7de7b3e1ed7d47,999.0,"[{'id': '21121'}, {'id': '21122'}, {'id': '1188'}, {'id': '21127'}, {'id': '9547'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1083'}, {'id': '21149'}, {'id': '21119'}]"
146,10/6/2022,https://store.epicgames.com/en-US/p/the-drone-racing-league-simulator,The Drone Racing League,331,9/29/2022,146,"DRL Simulator® is the premier first-person view (FPV) racing game and simulator.  DRL SIM® offers a robust, evolving feature set, including high-intensity drone racing. It packs tracks that DRL's real world pilots compete on, with more added every season.",$9.99,1578c50f725742fab1863952e01efc52,b6aa6a98bb394a53870bd6b026fefd1d,999.0,"[{'id': '21121'}, {'id': '1188'}, {'id': '21125'}, {'id': '9547'}, {'id': '1393'}, {'id': '21138'}, {'id': '1203'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '21146'}, {'id': '1212'}, {'id': '21149'}, {'id': '10719'}]"
