title,from_date,giveaway_year,is_repeat,is_standalone_game,egs_meets_threshold,egs_original_price_usd,egs_publisher,egs_tags,mc_criticScore,hltb_main_story
Idle Champions of the Forgotten Realms - Wulfgar's Legends of Renown Pack,2023-06-22,2023,False,False,False,,,,,
theHunter: Call of the Wild,2023-06-22,2023,True,True,True,19.99,Expansive Worlds,"Online Multiplayer, RELAXING, Windows, First Person, Co-op, Simulation, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Cross Platform, Single Player, Educational, Open World, Quickly Understand the Controls, Great for Beginners",64.0,
Guacamelee! Super Turbo Championship Edition,2023-06-15,2023,False,True,True,14.99,Drinkbox Studios Inc.,"Fighting, Diverse Characters, Cloud Saves, Achievements, Challenging Combat, Windows, Co-op, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Action-Adventure, Single Player, Quickly Understand the Controls, Platformer, Great for Beginners",87.0,7.02
Guacamelee! 2,2023-06-15,2023,False,True,True,19.99,Drinkbox Studios Inc.,"Fighting, Great for Quick Sessions, Diverse Characters, Cloud Saves, Achievements, Challenging Combat, Windows, Controller Support, Co-op, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Action-Adventure, Single Player, Quickly Understand the Controls, Platformer",83.0,8.77
PAYDAY 2,2023-06-08,2023,False,True,True,9.99,New Starbreeze Publishing AB,"Action, Diverse Characters, RELAXING, Gift A Game, Cloud Saves, Achievements, Challenging Combat, Windows, First Person, Co-op, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Shooter, Quickly Understand the Controls, Great for Beginners",79.0,27.13
Midnight Ghost Hunt,2023-06-01,2023,False,True,True,19.99,Coffee Stain Publishing,"Action, Great for Quick Sessions, Diverse Characters, RELAXING, Gift A Game, Achievements, Windows, Recommend this Game, Multiplayer, Amazing Characters, Amazing Storytelling, Extremely Fun, Quickly Understand the Controls, Great for Beginners",,2.19
Train Sim World 2 - LGV Méditerranée: Marseille - Avignon,2023-05-26,2023,False,False,False,,,,,
Fallout: New Vegas - Ultimate Edition,2023-05-25,2023,False,True,True,19.99,Bethesda Softworks LLC,"Action, RPG, Achievements, Shooter, Single Player, Windows",,32.67
DEATH STRANDING,2023-05-18,2023,True,True,True,59.99,505 Games,"Action, Action-Adventure, Single Player, Open World, Windows, Adventure",82.0,40.5
DEATH STRANDING,2023-05-18,2023,True,True,True,59.99,505 Games,"Action, Action-Adventure, Single Player, Open World, Windows, Adventure",82.0,40.5
The Sims 4 - Fashion Street Kit,2023-05-11,2023,False,False,False,,,,,
The Sims 4 - Jungle Adventure Game Pack,2023-05-11,2023,False,False,False,,,,70.0,
The Sims 4 - Luxury Party Stuff Pack,2023-05-11,2023,False,False,False,,,,76.0,
Against All Odds,2023-05-04,2023,False,True,True,4.99,Freedom Games,"Action, Sports, Single Player, Windows, Controller Support, Indie",,1.0
Kao the Kangaroo,2023-05-04,2023,False,True,True,29.99,Tate Multimedia,"RELAXING, Cloud Saves, Easy Combat, Windows, Controller Support, Casual, Playful Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Action-Adventure, Single Player, Quickly Understand the Controls, Platformer, Great for Beginners",65.0,5.6
Horizon Chase Turbo,2023-05-04,2023,True,True,False,,,,82.0,10.21
Horizon Chase Turbo,2023-05-04,2023,True,True,False,,,,82.0,10.21
Breathedge,2023-04-27,2023,False,True,True,24.99,HypeTrain Digital,"Action, Space Sim, RELAXING, Cloud Saves, Easy Combat, Windows, Controller Support, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Survival, Single Player, Quickly Understand the Controls, Great for Beginners",71.0,16.31
Poker Club,2023-04-27,2023,False,True,True,19.99,Ripstone Ltd,"Online Multiplayer, Sports, RELAXING, Competitive Community, Achievements, Windows, Controller Support, Casual, Simulation, Recommend this Game, Single Player, Quickly Understand the Controls, Great for Beginners",50.0,1.5
Beyond Blue,2023-04-20,2023,False,True,True,19.99,E-Line Media,"Casual, Cloud Saves, Single Player, Windows, Adventure, Indie",72.0,2.64
Beyond Blue,2023-04-20,2023,False,True,True,19.99,E-Line Media,"Casual, Cloud Saves, Single Player, Windows, Adventure, Indie",72.0,2.64
Never Alone (Kisima Ingitchuna),2023-04-20,2023,True,True,True,14.99,E-Line Media,"Co-op, Windows, Controller Support, Platformer, Indie",72.0,
MORDHAU,2023-04-13,2023,False,True,True,29.99,Triternion,"Action, Diverse Characters, Gift A Game, Competitive Community, Achievements, Challenging Combat, Windows, Co-op, Recommend this Game, Multiplayer, Competitive, Amazing Characters, Amazing Storytelling, Extremely Fun",81.0,15.79
Second Extinction,2023-04-13,2023,True,True,False,,,,,7.36
Dying Light: Enhanced Edition,2023-04-06,2023,False,True,False,,,,87.0,18.12
shapez,2023-04-06,2023,False,True,True,9.99,tobspr Games,"RELAXING, Creative Community, Windows, Unique Visuals, Puzzle, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Educational, Quickly Understand the Controls, Great for Beginners",,26.61
The Silent Age,2023-03-30,2023,False,True,True,9.99,House on Fire,"Puzzle, Single Player, Windows, Adventure, Mac OS, Indie",84.0,3.32
Tunche,2023-03-30,2023,False,True,True,19.99,Hypetrain Digital LTD,"Action, Co-op, Great Boss Battles, Cloud Saves, Single Player, Windows",68.0,7.79
Chess Ultra,2023-03-23,2023,False,True,True,12.99,Ripstone Ltd,"Great for Quick Sessions, Sports, RELAXING, Competitive Community, Achievements, Challenging Combat, Windows, Controller Support, Indie, Casual, Recommend this Game, Multiplayer, Amazing Characters, Amazing Storytelling, Single Player, Educational, Quickly Understand the Controls, Great for Beginners",79.0,1.96
World of Warships — Starter Pack: Ishizuchi,2023-03-23,2023,False,False,False,,,,81.0,
"Warhammer 40,000: Gladius - Relics of War",2023-03-16,2023,False,True,True,39.99,Slitherine Ltd.,"Online Multiplayer, Diverse Characters, RELAXING, Competitive Community, Cloud Saves, Turn-Based, Windows, 4X, Co-op, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Strategy, Quickly Understand the Controls",71.0,11.04
Call of the Sea,2023-03-09,2023,False,True,True,19.99,Raw Fury,"Casual, Puzzle, Achievements, Single Player, Windows, Adventure",75.0,5.65
Clash - Lone Fighter Pack,2023-03-09,2023,False,False,False,,,,84.0,
Rise of Industry,2023-03-02,2023,False,True,True,29.99,Kasedo Games Ltd,"RELAXING, Achievements, Creative Community, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Educational, Strategy, Quickly Understand the Controls, Mac OS, Great for Beginners",62.0,18.93
Duskers,2023-02-23,2023,False,True,True,19.99,Misfits Attic,"Great for Quick Sessions, Creative Community, Challenging Combat, Windows, Indie, Simulation, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Strategy, Quickly Understand the Controls, Mac OS",83.0,8.99
Warpips,2023-02-16,2023,False,True,True,16.99,Daedalic Entertainment,"Great for Quick Sessions, RELAXING, Creative Community, Windows, Controller Support, Playful Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Rogue-Lite, Strategy, Quickly Understand the Controls, Great for Beginners",,6.85
Recipe for Disaster,2023-02-09,2023,False,True,True,16.99,Kasedo Games Ltd,"Diverse Characters, RELAXING, Windows, Casual, Playful Visuals, Simulation, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Quickly Understand the Controls, Great for Beginners",,15.72
City of Gangsters,2023-02-02,2023,False,True,True,29.99,Kasedo Games Ltd,"Diverse Characters, RELAXING, Cloud Saves, Achievements, Creative Community, Turn-Based, Windows, Simulation, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Strategy, Quickly Understand the Controls",67.0,35.63
Dishonored: Death of the Outsider,2023-02-02,2023,False,True,True,29.99,Bethesda Softworks,"Action, Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Stealth, Adventure, Quickly Understand the Controls, Great for Beginners",82.0,6.56
Adios,2023-01-26,2023,False,True,True,17.99,Mischief LLC,"Narration, Cloud Saves, Achievements, Single Player, Windows, Adventure, First Person",78.0,1.32
Hell is Others,2023-01-26,2023,False,True,True,14.99,A List Games,"Online Multiplayer, Great for Quick Sessions, Competitive Community, Cloud Saves, Achievements, Challenging Combat, Windows, Controller Support, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Survival, Cross Platform, Single Player, Rogue-Lite, Quickly Understand the Controls",78.0,39.39
The Cycle: Frontier - Fortuna Survivor,2023-01-25,2023,False,False,False,,,,59.0,
Epistory - Typing Chronicles,2023-01-19,2023,False,True,True,14.99,Plug In Digital SAS,"Exploration, Single Player, Windows, Adventure",74.0,
Divine Knockout (DKO),2023-01-12,2023,False,True,False,,,,74.0,
First Class Trouble,2023-01-12,2023,False,True,True,14.99,Versus Evil,"Casual, Online Multiplayer, Great for Quick Sessions, Recommend this Game, Amazing Characters, RELAXING, Amazing Storytelling, Extremely Fun, Party, Windows, Quickly Understand the Controls, Great for Beginners",,0.64
Gamedec - Definitive Edition,2023-01-12,2023,False,True,True,29.99,Anshar Publishing,"Cloud Saves, RPG, Achievements, Single Player, Inclusive Character Customization, Windows, Adventure",89.0,10.47
Kerbal Space Program,2023-01-05,2023,False,True,True,39.99,The Kerbal Company,"Space Sim, Simulation, Recommend this Game, Amazing Characters, RELAXING, Amazing Storytelling, Extremely Fun, Creative Community, Physics, Educational, Windows, Mac OS",88.0,113.03
Shadow Tactics: Aiko's Choice,2023-01-05,2023,False,True,True,19.99,Daedalic Entertainment,"Action, Cloud Saves, Single Player, Strategy, Windows, Stealth, Controller Support",83.0,7.26
Dishonored - Definitive Edition,2022-12-29,2022,False,True,True,19.99,Bethesda Softworks,"Action, Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Action RPG, Great Boss Battles, Extremely Fun, Action-Adventure, Single Player, Stealth, Quickly Understand the Controls, Great for Beginners",80.0,12.15
Eximius: Seize the Frontline,2022-12-29,2022,False,True,True,19.99,Ammobox Studios,"Action, Co-op, FPS, Recommend this Game, Gift A Game, Competitive Community, Extremely Fun, Achievements, Shooter, Single Player, Windows, Strategy",53.0,13.62
Mortal Shell,2022-12-28,2022,False,True,True,29.99,Playstack Ltd,"Diverse Characters, Competitive Community, Cloud Saves, Challenging Combat, Windows, Indie, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Quickly Understand the Controls",76.0,10.62
Mortal Shell,2022-12-28,2022,False,True,True,29.99,Playstack Ltd,"Diverse Characters, Competitive Community, Cloud Saves, Challenging Combat, Windows, Indie, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Quickly Understand the Controls",76.0,10.62
Severed Steel,2022-12-27,2022,False,True,True,24.99,Digerati,"Action, FPS, Great for Quick Sessions, RELAXING, Achievements, Creative Community, Windows, Controller Support, Indie, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Quickly Understand the Controls, Great for Beginners",73.0,3.03
F.I.S.T.: Forged In Shadow Torch,2022-12-26,2022,False,True,True,29.99,Antiidelay,"Action, Diverse Characters, RELAXING, Creative Community, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Quickly Understand the Controls, Platformer, Metroidvania, Great for Beginners",80.0,12.47
F.I.S.T.: Forged In Shadow Torch,2022-12-26,2022,False,True,True,29.99,Antiidelay,"Action, Diverse Characters, RELAXING, Creative Community, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Quickly Understand the Controls, Platformer, Metroidvania, Great for Beginners",80.0,12.47
F.I.S.T.: Forged In Shadow Torch,2022-12-26,2022,False,True,True,29.99,Antiidelay,"Action, Diverse Characters, RELAXING, Creative Community, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Quickly Understand the Controls, Platformer, Metroidvania, Great for Beginners",80.0,12.47
DEATH STRANDING,2022-12-25,2022,False,True,True,59.99,505 Games,"Action, Action-Adventure, Single Player, Open World, Windows, Adventure",82.0,40.5
DEATH STRANDING,2022-12-25,2022,False,True,True,59.99,505 Games,"Action, Action-Adventure, Single Player, Open World, Windows, Adventure",82.0,40.5
DEATH STRANDING Director's Cut,2022-12-25,2022,False,True,True,39.99,505 Games,"Action, Diverse Characters, RELAXING, Cloud Saves, Achievements, Creative Community, Windows, Controller Support, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Educational, Open World, Adventure, Quickly Understand the Controls, Great for Beginners",85.0,38.15
Metro: Last Light Redux,2022-12-24,2022,True,True,True,19.99,Deep Silver,"Action, Single Player, Shooter, Windows, First Person",76.0,9.78
Encased: A Sci-Fi Post-Apocalyptic RPG,2022-12-23,2022,False,True,True,29.99,Prime Matter,"Action, Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Action RPG, Extremely Fun, RPG, Action-Adventure, Single Player, Inclusive Character Customization, Adventure, Quickly Understand the Controls",73.0,28.01
Fallout: A Post Nuclear Role Playing Game,2022-12-22,2022,False,True,True,9.99,Bethesda Softworks,"Diverse Characters, RELAXING, Cloud Saves, Challenging Combat, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Open World, Inclusive Character Customization",,16.2
Fallout 2: A Post Nuclear Role Playing Game,2022-12-22,2022,False,True,True,9.99,Bethesda Softworks,"Diverse Characters, RELAXING, Cloud Saves, Creative Community, Challenging Combat, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Open World, Inclusive Character Customization, Quickly Understand the Controls",,
Fallout Tactics: Brotherhood of Steel,2022-12-22,2022,False,True,True,9.99,Bethesda Softworks,"Turn-Based Strategy, Diverse Characters, RELAXING, Cloud Saves, Creative Community, Challenging Combat, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Strategy, Inclusive Character Customization, Quickly Understand the Controls",82.0,25.57
LEGO Builder's Journey,2022-12-21,2022,False,True,True,19.99,LEGO Games,"Casual, Puzzle, Cloud Saves, Single Player, Windows, Adventure, Easy Puzzles",79.0,2.39
Wolfenstein: The New Order,2022-12-20,2022,True,True,True,19.99,Bethesda Softworks,"Action, FPS, Diverse Characters, RELAXING, Cloud Saves, Windows, First Person, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Shooter, Single Player, Quickly Understand the Controls, Great for Beginners",79.0,11.36
Wolfenstein: The New Order,2022-12-20,2022,True,True,True,19.99,Bethesda Softworks,"Action, FPS, Diverse Characters, RELAXING, Cloud Saves, Windows, First Person, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Shooter, Single Player, Quickly Understand the Controls, Great for Beginners",79.0,11.36
Them's Fightin' Herds,2022-12-19,2022,False,True,True,19.99,Maximum Entertainment LLC,"Fighting, Online Multiplayer, Great for Quick Sessions, Diverse Characters, RELAXING, Achievements, Challenging Combat, Windows, Indie, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Quickly Understand the Controls, Great for Beginners",80.0,4.25
Them's Fightin' Herds,2022-12-19,2022,False,True,True,19.99,Maximum Entertainment LLC,"Fighting, Online Multiplayer, Great for Quick Sessions, Diverse Characters, RELAXING, Achievements, Challenging Combat, Windows, Indie, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Quickly Understand the Controls, Great for Beginners",80.0,4.25
Sable,2022-12-18,2022,False,True,True,24.99,Raw Fury,"Diverse Characters, RELAXING, Kind Community, Cloud Saves, Achievements, Easy Combat, Windows, Controller Support, Indie, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Open World, Adventure, Quickly Understand the Controls, Great for Beginners",76.0,7.42
Sable,2022-12-18,2022,False,True,True,24.99,Raw Fury,"Diverse Characters, RELAXING, Kind Community, Cloud Saves, Achievements, Easy Combat, Windows, Controller Support, Indie, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Open World, Adventure, Quickly Understand the Controls, Great for Beginners",76.0,7.42
Costume Quest 2,2022-12-17,2022,True,True,True,14.99,Majesco Entertainment,"Action, Great Boss Battles, Cloud Saves, Action-Adventure, Turn-Based, Single Player, Windows, Adventure",68.0,6.75
Costume Quest 2,2022-12-17,2022,True,True,True,14.99,Majesco Entertainment,"Action, Great Boss Battles, Cloud Saves, Action-Adventure, Turn-Based, Single Player, Windows, Adventure",68.0,6.75
Horizon Chase Turbo,2022-12-16,2022,True,True,False,,,,82.0,10.21
Horizon Chase Turbo,2022-12-16,2022,True,True,False,,,,82.0,10.21
Bloons TD 6,2022-12-15,2022,False,True,True,13.99,Ninja Kiwi,"Online Multiplayer, Diverse Characters, RELAXING, Creative Community, Promotional Content, Windows, Co-op, Playful Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Cross Platform, Single Player, Strategy, Quickly Understand the Controls, Great for Beginners",,36.42
Bloons TD 6,2022-12-15,2022,False,True,True,13.99,Ninja Kiwi,"Online Multiplayer, Diverse Characters, RELAXING, Creative Community, Promotional Content, Windows, Co-op, Playful Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Cross Platform, Single Player, Strategy, Quickly Understand the Controls, Great for Beginners",,36.42
Bloons TD 6,2022-12-15,2022,False,True,True,13.99,Ninja Kiwi,"Online Multiplayer, Diverse Characters, RELAXING, Creative Community, Promotional Content, Windows, Co-op, Playful Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Cross Platform, Single Player, Strategy, Quickly Understand the Controls, Great for Beginners",,36.42
Saints Row IV: Re-Elected,2022-12-08,2022,False,True,True,19.99,Plaion,"Action, Diverse Characters, RELAXING, Cloud Saves, Silly Community, Achievements, Windows, Controller Support, Co-op, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Adventure, Quickly Understand the Controls, Great for Beginners",71.0,14.95
Wildcat Gun Machine,2022-12-08,2022,False,True,True,14.99,Daedalic Entertainment,"Action, Dungeon Crawler, Great Boss Battles, Cloud Saves, Achievements, Single Player, Windows, Controller Support, Indie",63.0,6.16
Fort Triumph,2022-12-01,2022,False,True,True,19.99,All in! Games,"Co-op, Cloud Saves, RPG, Single Player, Strategy, Inclusive Character Customization, Windows, Mac OS",74.0,8.8
RPG in a Box,2022-12-01,2022,False,True,False,,,,,0.0
STAR WARS: Squadrons,2022-11-24,2022,False,True,True,39.99,Electronic Arts,"Action, Space, Multiplayer, EA Play, Achievements, EA Play Included, Cross Platform, EA Play Discount, Single Player, Windows, Epic Savings",79.0,9.09
Dark Deity,2022-11-17,2022,False,True,True,24.99,Freedom Games,"Diverse Characters, RELAXING, Windows, Playful Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Strategy, Inclusive Character Customization, Adventure, Quickly Understand the Controls, Great for Beginners",80.0,23.01
Evil Dead: The Game,2022-11-17,2022,False,True,False,,,,72.0,3.09
Rumbleverse - Epic Cheerleader Pack,2022-11-17,2022,False,False,False,,,,,
Alba - A Wildlife Adventure,2022-11-10,2022,False,True,True,16.99,Plug In Digital SAS,"Casual, Diverse Characters, Recommend this Game, RELAXING, Amazing Storytelling, Extremely Fun, Single Player, Educational, Windows, Quickly Understand the Controls, Great for Beginners",79.0,
Shadow Tactics: Blades of the Shogun,2022-11-10,2022,True,True,True,39.99,Daedalic Entertainment,"Turn-Based Strategy, RTS, Diverse Characters, RELAXING, Achievements, Creative Community, Challenging Combat, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Strategy, Stealth, Quickly Understand the Controls, Great for Beginners",85.0,24.91
Filament,2022-11-03,2022,False,True,True,16.99,Kasedo Games Ltd,"Cloud Saves, Achievements, Creative Community, Challenging Combat, Windows, Controller Support, Indie, Puzzle, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Quickly Understand the Controls, Challenging Puzzles",82.0,18.33
Rising Storm 2: Vietnam,2022-11-03,2022,True,True,True,24.99,Tripwire Interactive,"Action, Diverse Characters, Competitive Community, Challenging Combat, Windows, Realistic Visuals, Recommend this Game, Multiplayer, Competitive, Amazing Characters, Amazing Storytelling, Extremely Fun, Strategy, Quickly Understand the Controls",81.0,2.18
Saturnalia,2022-10-27,2022,False,True,True,29.99,Santa Ragione,"Horror, Achievements, Survival, Single Player, Windows, Adventure, Mac OS",80.0,8.0
"Warhammer 40,000: Mechanicus",2022-10-27,2022,False,True,True,29.99,Kasedo Games Ltd,"Diverse Characters, RELAXING, Cloud Saves, Achievements, Creative Community, Turn-Based, Windows, Controller Support, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Strategy, Quickly Understand the Controls",78.0,18.92
Evoland Legendary Edition,2022-10-20,2022,False,True,True,19.99,Shiro Games SAS,"Action, Great Boss Battles, RPG, Single Player, Windows, Adventure, Controller Support",66.0,20.87
Fallout 3: Game of the Year Edition,2022-10-20,2022,False,True,True,19.99,Bethesda Softworks,"Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Open World, Inclusive Character Customization, Adventure, Quickly Understand the Controls, Great for Beginners",,26.38
Fallout 3: Game of the Year Edition,2022-10-20,2022,False,True,True,19.99,Bethesda Softworks,"Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Open World, Inclusive Character Customization, Adventure, Quickly Understand the Controls, Great for Beginners",,26.38
Darkwood,2022-10-13,2022,False,True,True,14.99,Hooded Horse Inc,"Horror, Diverse Characters, Exploration, Creative Community, Challenging Combat, Windows, Controller Support, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Survival, Single Player, Quickly Understand the Controls, Mac OS",80.0,18.35
ToeJam & Earl: Back in the Groove!,2022-10-13,2022,False,True,True,14.99,Humanature Studios,"Co-op, Casual, Achievements, Windows, Mac OS",75.0,
Rising Hell,2022-10-06,2022,False,True,True,9.99,Toge Productions,"Great for Quick Sessions, Diverse Characters, RELAXING, Creative Community, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Rogue-Lite, Quickly Understand the Controls, Great for Beginners",,3.32
Slain: Back From Hell,2022-10-06,2022,False,True,True,12.99,Digerati,"Action, Great Boss Battles, Achievements, Single Player, Windows, Platformer, Indie",68.0,6.06
Runbow,2022-09-29,2022,False,True,True,14.99,13AM Games,"Co-op, Multiplayer, Competitive, Party, Cloud Saves, Achievements, Single Player, Windows, Controller Support, Platformer, Indie",82.0,2.85
The Drone Racing League Simulator,2022-09-29,2022,False,True,True,9.99,The Drone Racing League,"Great for Quick Sessions, RELAXING, Competitive Community, Challenging Combat, Windows, Simulation, Recommend this Game, Competitive, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Educational, Racing, Quickly Understand the Controls, Mac OS, Great for Beginners",,14.9
ARK: Survival Evolved,2022-09-22,2022,True,True,True,14.99,Studio Wildcard,"Diverse Characters, RELAXING, Competitive Community, Challenging Combat, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Survival, Single Player, Educational, Inclusive Character Customization, Adventure, Quickly Understand the Controls",70.0,67.59
ARK: Survival Evolved,2022-09-22,2022,True,True,True,14.99,Studio Wildcard,"Diverse Characters, RELAXING, Competitive Community, Challenging Combat, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Survival, Single Player, Educational, Inclusive Character Customization, Adventure, Quickly Understand the Controls",70.0,67.59
Gloomhaven,2022-09-22,2022,False,True,True,34.99,TWIN SAILS INTERACTIVE,"Online Multiplayer, Diverse Characters, RELAXING, Achievements, Creative Community, Challenging Combat, Turn-Based, Windows, Controller Support, Co-op, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Cross Platform, Single Player, Strategy, Inclusive Character Customization, Quickly Understand the Controls",82.0,96.0
Spirit of the North,2022-09-15,2022,False,True,True,19.99,Silver Lining Interactive,"Recommend this Game, Amazing Characters, RELAXING, Amazing Storytelling, Extremely Fun, Achievements, Single Player, Windows, Adventure, Quickly Understand the Controls, Beautiful Visuals, Great for Beginners",59.0,5.09
The Captain,2022-09-15,2022,False,True,True,19.99,Tomorrow Corporation,"Diverse Characters, RELAXING, Creative Community, Windows, Indie, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Adventure, Quickly Understand the Controls, Mac OS, Great for Beginners",,10.18
Hundred Days: Winemaking Simulator,2022-09-08,2022,False,True,True,24.99,Broken Arms Games,"RELAXING, Cloud Saves, Achievements, Creative Community, Easy Combat, Windows, Indie, Simulation, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Educational, Strategy, Quickly Understand the Controls, Mac OS, Great for Beginners",74.0,
Realm Royale Reforged - Epic Launch Bundle,2022-09-08,2022,False,False,False,,,,,
Knockout City,2022-09-01,2022,False,True,False,,,,80.0,20.44
Shadow of the Tomb Raider: Definitive Edition,2022-09-01,2022,True,True,True,39.99,Crystal Dynamics,"Action, Diverse Characters, RELAXING, Promotional Content, Creative Community, Windows, Controller Support, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Educational, Adventure, Quickly Understand the Controls, Great for Beginners",,12.9
Submerged: Hidden Depths,2022-09-01,2022,False,True,True,29.99,Uppercut Games,"RELAXING, Kind Community, Exploration, Cloud Saves, Easy Combat, Windows, Beautiful Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Adventure, Quickly Understand the Controls, Great for Beginners",72.0,4.27
Ring of Pain,2022-08-25,2022,False,True,True,19.99,Humble Games,"RELAXING, Cloud Saves, Achievements, Creative Community, Challenging Combat, Windows, Controller Support, Indie, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Strategy, Quickly Understand the Controls",74.0,7.88
Destiny 2: Bungie 30th Anniversary Pack,2022-08-23,2022,False,False,False,,,,84.0,
DOOM 64,2022-08-18,2022,False,True,True,4.99,Bethesda Softworks,"Action, FPS, Great for Quick Sessions, RELAXING, Cloud Saves, Challenging Combat, Windows, Retro, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Quickly Understand the Controls, Great for Beginners",76.0,7.15
Rumbleverse - Boom Boxer Content Pack,2022-08-18,2022,False,False,False,,,,,
"Cook, Serve, Delicious! 3?!",2022-08-11,2022,False,True,True,19.99,Vertigo Gaming Inc.,"Action, Great for Quick Sessions, Challenging Combat, Windows, Controller Support, Co-op, Playful Visuals, Simulation, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Strategy, Quickly Understand the Controls, Mac OS",,46.42
